minute,rmssd,coverage,hf,lf
2024-02-03T00:00:00.000,56.782,0.99,1002.633,1324.007
2024-02-03T00:05:00.000,64.432,1.003,1358.798,732.972
2024-02-03T00:10:00.000,64.419,1.003,1287.159,738.796
2024-02-03T00:15:00.000,67.33,0.888,1432.245,727.151
2024-02-03T00:20:00.000,31.14,0.919,275.778,1164.556
2024-02-03T00:25:00.000,20.969,1.003,123.535,783.887
2024-02-03T00:30:00.000,27.548000000000002,0.9430000000000001,245.409,635.713
2024-02-03T00:35:00.000,50.055,1.002,847.515,1587.191
2024-02-03T00:40:00.000,35.463,1.005,400.007,1005.971
2024-02-03T00:45:00.000,56.456,0.966,989.689,781.858
2024-02-03T00:50:00.000,59.641,1.004,1107.949,938.345
2024-02-03T00:55:00.000,71.736,0.9390000000000001,1791.181,585.414
2024-02-03T01:00:00.000,57.807,0.997,1174.746,1380.912
2024-02-03T01:05:00.000,56.903,1.004,1130.363,973.339
2024-02-03T01:10:00.000,67.01,1.003,1420.577,635.551
2024-02-03T01:15:00.000,69.508,1.005,1576.189,1300.078
2024-02-03T01:20:00.000,61.177,0.89,818.455,1523.157
2024-02-03T01:25:00.000,69.755,1.005,1741.063,483.352
2024-02-03T01:30:00.000,63.008,0.919,818.924,5648.081
2024-02-03T01:35:00.000,74.288,0.917,1154.849,1151.474
2024-02-03T01:40:00.000,84.625,0.994,2088.118,2121.962
2024-02-03T01:45:00.000,66.535,0.98,1044.645,3379.555
2024-02-03T02:00:00.000,71.876,0.8290000000000001,1093.797,2047.918
2024-02-03T02:15:00.000,73.691,0.9450000000000001,1274.022,1463.008
2024-02-03T02:20:00.000,80.919,0.934,2114.907,1802.125
2024-02-03T02:25:00.000,73.897,1.004,1897.443,581.111
2024-02-03T02:30:00.000,84.081,1.002,2480.962,878.16
2024-02-03T02:35:00.000,86.506,1.003,2368.373,1199.189
2024-02-03T02:40:00.000,66.731,0.9460000000000001,1084.224,836.951
2024-02-03T02:45:00.000,72.888,1.002,1353.182,886.017
2024-02-03T02:50:00.000,74.34,0.991,1679.57,1482.345
2024-02-03T02:55:00.000,70.771,0.995,1559.451,987.043
2024-02-03T03:00:00.000,79.2,1.004,2273.891,1439.365
2024-02-03T03:05:00.000,65.83,0.9490000000000001,955.956,2164.296
2024-02-03T03:10:00.000,58.556,1.0,988.103,1569.155
2024-02-03T03:15:00.000,57.717,0.999,1033.64,2795.613
2024-02-03T03:20:00.000,60.729,0.916,1278.588,1740.624
2024-02-03T03:25:00.000,54.07,0.884,845.682,1984.202
2024-02-03T03:30:00.000,43.252,0.926,629.948,1153.718
2024-02-03T03:35:00.000,63.429,0.989,1176.716,1346.982
2024-02-03T03:40:00.000,52.217,0.966,885.839,1479.858
2024-02-03T03:45:00.000,44.429,1.002,819.222,2329.297
2024-02-03T03:50:00.000,45.405,1.004,803.8,787.42
2024-02-03T03:55:00.000,41.109,0.897,549.816,710.058
2024-02-03T04:00:00.000,54.892,0.889,938.619,748.105
2024-02-03T04:05:00.000,57.805,1.003,1104.713,751.765
2024-02-03T04:10:00.000,48.937,1.002,946.306,659.212
2024-02-03T04:20:00.000,61.418,1.003,1478.059,1126.44
2024-02-03T04:25:00.000,64.415,0.997,1703.599,896.31
2024-02-03T04:30:00.000,62.078,0.961,1193.927,4202.368
2024-02-03T04:35:00.000,67.598,1.003,1670.339,873.527
2024-02-03T04:40:00.000,60.368,0.937,1055.42,537.859
2024-02-03T04:45:00.000,59.703,1.003,1235.237,926.311
2024-02-03T04:50:00.000,55.494,0.9490000000000001,725.37,2257.385
2024-02-03T04:55:00.000,49.491,0.981,716.327,2195.186
2024-02-03T05:00:00.000,31.623,0.909,217.067,945.596
2024-02-03T05:05:00.000,67.946,0.915,1207.847,1811.744
2024-02-03T05:10:00.000,61.918,0.923,752.561,1635.469
2024-02-03T05:15:00.000,55.247,0.969,1033.2,1514.008
2024-02-03T05:20:00.000,63.437,1.002,1420.092,1085.784
2024-02-03T05:25:00.000,65.365,0.9530000000000001,1000.8,1137.716
2024-02-03T05:30:00.000,58.779,0.997,912.841,1726.979
2024-02-03T05:35:00.000,57.751,0.969,1174.273,1976.636
2024-02-03T05:40:00.000,45.535,0.962,591.233,962.598
2024-02-03T05:45:00.000,56.296,0.988,944.514,2265.682
2024-02-03T05:50:00.000,50.153,1.005,557.124,3153.728
2024-02-03T05:55:00.000,51.479,1.001,967.786,1395.789
2024-02-03T06:00:00.000,52.58,0.997,965.164,737.854
2024-02-03T06:05:00.000,53.423,0.87,843.437,892.431
2024-02-03T06:10:00.000,77.901,1.003,1814.599,1771.861
2024-02-03T06:15:00.000,66.619,1.005,1401.009,1042.783
2024-02-03T06:20:00.000,71.664,1.002,1818.128,1265.958
2024-02-03T06:25:00.000,69.162,1.004,1425.177,1022.123
2024-02-03T06:30:00.000,60.951,0.994,986.399,798.835
2024-02-03T06:35:00.000,65.604,1.005,1380.355,1215.998
2024-02-03T06:40:00.000,51.203,0.89,509.278,1389.693
2024-02-03T06:45:00.000,43.256,1.003,625.732,1381.358
2024-02-03T06:50:00.000,61.718,0.905,1138.856,1431.99
2024-02-03T06:55:00.000,65.533,0.907,896.177,3366.382
2024-02-03T07:00:00.000,62.766,0.849,1072.239,1414.984
2024-02-03T07:05:00.000,47.464,0.781,476.691,2060.622
