minute,rmssd,coverage,hf,lf
2024-02-15T00:15:00.000,46.087,0.781,704.464,417.048
2024-02-15T00:20:00.000,60.367,0.933,819.612,908.577
2024-02-15T00:25:00.000,63.504,0.9580000000000001,1164.163,731.468
2024-02-15T00:30:00.000,49.52,0.889,592.365,3719.318
2024-02-15T00:35:00.000,48.637,0.9380000000000001,633.149,605.322
2024-02-15T00:40:00.000,53.884,1.004,940.602,707.498
2024-02-15T00:45:00.000,49.624,0.994,717.628,579.212
2024-02-15T00:50:00.000,58.744,1.004,1000.332,494.434
2024-02-15T00:55:00.000,46.592,0.859,486.033,2494.271
2024-02-15T01:00:00.000,45.188,1.004,638.55,872.497
2024-02-15T01:05:00.000,40.851,1.003,631.232,1559.756
2024-02-15T01:10:00.000,44.42,0.967,640.015,994.07
2024-02-15T01:15:00.000,42.191,0.922,494.13,544.642
2024-02-15T01:20:00.000,41.142,1.004,528.589,514.295
2024-02-15T01:25:00.000,49.626,1.003,640.023,592.157
2024-02-15T01:30:00.000,47.925,1.003,637.389,543.704
2024-02-15T01:35:00.000,49.972,1.005,734.089,489.123
2024-02-15T01:40:00.000,54.631,1.001,1069.819,629.571
2024-02-15T01:45:00.000,56.983,1.004,981.387,823.867
2024-02-15T01:50:00.000,54.626,1.005,760.476,552.822
2024-02-15T01:55:00.000,51.346,0.895,728.097,748.185
2024-02-15T02:00:00.000,52.129,0.8200000000000001,1139.512,1940.463
2024-02-15T02:05:00.000,70.093,1.001,1604.403,930.974
2024-02-15T02:10:00.000,50.61,0.979,724.8,937.16
2024-02-15T02:15:00.000,42.05,0.931,400.437,2125.566
2024-02-15T02:20:00.000,53.005,0.979,728.324,1141.217
2024-02-15T02:25:00.000,58.565,0.904,1106.936,1096.207
2024-02-15T02:30:00.000,56.195,0.9480000000000001,679.814,3307.917
2024-02-15T02:35:00.000,56.201,0.919,938.659,1373.768
2024-02-15T02:40:00.000,48.17,0.9410000000000001,756.904,1907.112
2024-02-15T02:45:00.000,51.031,0.889,618.58,1192.583
2024-02-15T02:50:00.000,50.585,0.963,846.182,2254.439
2024-02-15T02:55:00.000,33.969,0.985,449.632,1686.975
2024-02-15T03:00:00.000,32.853,0.933,304.351,232.277
2024-02-15T03:05:00.000,50.715,0.971,935.929,1503.423
2024-02-15T03:10:00.000,54.089,1.005,997.696,796.93
2024-02-15T03:15:00.000,47.978,0.9400000000000001,550.566,1212.036
2024-02-15T03:20:00.000,48.73,1.004,656.66,403.688
2024-02-15T03:25:00.000,59.857,0.985,975.438,2294.8
2024-02-15T03:30:00.000,58.437,1.002,1067.027,987.005
2024-02-15T03:35:00.000,47.517,1.004,596.641,439.146
2024-02-15T03:40:00.000,42.574,0.917,323.114,4193.161
2024-02-15T03:45:00.000,59.802,1.002,1041.214,858.108
2024-02-15T03:50:00.000,55.611,0.99,860.133,254.852
2024-02-15T03:55:00.000,56.629,1.002,861.798,852.61
2024-02-15T04:00:00.000,46.112,0.936,519.879,827.97
2024-02-15T04:05:00.000,45.728,1.003,521.013,1611.874
2024-02-15T04:10:00.000,38.413,1.002,433.245,1417.976
2024-02-15T04:15:00.000,46.287,0.9560000000000001,847.343,3166.92
2024-02-15T04:20:00.000,43.329,0.88,610.785,1803.499
2024-02-15T04:25:00.000,41.729,0.918,426.178,699.822
2024-02-15T04:30:00.000,69.739,0.9,1509.184,1277.434
2024-02-15T04:35:00.000,58.157,0.968,1422.959,1974.684
2024-02-15T04:45:00.000,46.572,0.836,471.203,494.017
2024-02-15T04:50:00.000,58.846,0.917,1366.561,1488.508
2024-02-15T04:55:00.000,58.375,0.994,898.869,1135.884
2024-02-15T05:00:00.000,58.868,0.835,1102.802,963.12
2024-02-15T05:25:00.000,39.272,0.836,323.201,1156.79
2024-02-15T05:30:00.000,48.39,1.004,626.84,610.006
2024-02-15T05:35:00.000,52.64,1.001,821.908,1182.801
2024-02-15T05:40:00.000,46.849,0.865,410.749,908.211
2024-02-15T05:45:00.000,65.487,0.937,1500.01,1137.805
2024-02-15T05:50:00.000,61.927,1.002,1353.39,823.509
2024-02-15T05:55:00.000,44.441,0.834,407.94,816.47
2024-02-15T06:00:00.000,62.435,0.883,1200.503,1326.386
2024-02-15T06:05:00.000,56.632,0.927,1299.288,1189.979
2024-02-15T06:10:00.000,60.691,0.93,846.837,1304.182
2024-02-15T06:15:00.000,59.371,0.894,955.474,1813.492
2024-02-15T06:20:00.000,48.881,0.991,806.088,1011.602
2024-02-15T06:25:00.000,51.736,1.003,856.28,566.612
2024-02-15T06:30:00.000,50.995,0.937,1125.086,1289.738
2024-02-15T06:35:00.000,49.414,0.8,745.722,1720.92
2024-02-15T06:40:00.000,51.907,0.8310000000000001,624.33,1031.918
2024-02-15T06:45:00.000,76.971,0.987,1745.5,1001.29
2024-02-15T06:50:00.000,62.115,1.005,1096.484,930.833
2024-02-15T06:55:00.000,61.962,0.9570000000000001,811.452,1896.429
2024-02-15T07:00:00.000,83.743,0.974,2032.254,2638.255
2024-02-15T07:05:00.000,58.821,0.987,1270.958,1293.465
2024-02-15T07:10:00.000,50.329,0.98,682.97,1384.612
2024-02-15T07:15:00.000,49.389,0.93,755.658,1289.497
2024-02-15T07:20:00.000,58.556,0.9530000000000001,761.55,1285.684
2024-02-15T07:25:00.000,41.496,0.92,562.88,476.117
2024-02-15T07:30:00.000,56.182,0.897,869.744,2250.456
2024-02-15T07:35:00.000,54.357,0.9420000000000001,841.654,1947.683
2024-02-15T07:40:00.000,56.12,0.927,1003.645,1146.271
2024-02-15T07:45:00.000,57.308,0.911,909.245,1263.986
2024-02-15T07:50:00.000,72.739,0.9480000000000001,1629.398,1799.394
2024-02-15T07:55:00.000,62.042,1.003,1143.092,740.196
2024-02-15T08:00:00.000,62.469,0.987,1081.02,832.94
2024-02-15T08:05:00.000,54.658,0.9380000000000001,924.386,1182.685
2024-02-15T08:10:00.000,58.959,0.99,809.498,1429.703
2024-02-15T08:15:00.000,59.485,0.988,930.426,895.322
2024-02-15T08:20:00.000,46.945,0.836,528.282,995.948
2024-02-15T23:15:00.000,61.981,0.98,993.813,1269.945
