minute,rmssd,coverage,hf,lf
2024-02-14T00:00:00.000,56.514,0.991,909.655,765.966
2024-02-14T00:05:00.000,51.041,0.994,735.299,890.025
2024-02-14T00:10:00.000,56.732,0.917,969.305,515.861
2024-02-14T00:15:00.000,28.248,0.88,190.794,473.788
2024-02-14T00:20:00.000,26.169,0.967,235.473,1157.194
2024-02-14T00:25:00.000,24.513,0.911,191.936,515.638
2024-02-14T00:30:00.000,39.609,0.984,501.122,900.601
2024-02-14T00:35:00.000,39.952,0.9530000000000001,450.655,497.272
2024-02-14T00:40:00.000,49.567,0.8300000000000001,509.553,878.891
2024-02-14T00:45:00.000,57.932,1.005,1185.422,848.792
2024-02-14T00:50:00.000,55.226,1.004,850.237,608.041
2024-02-14T00:55:00.000,54.181,1.002,942.307,494.106
2024-02-14T01:00:00.000,62.581,0.997,1280.182,604.26
2024-02-14T01:05:00.000,60.746,1.002,939.272,777.484
2024-02-14T01:10:00.000,66.237,1.002,1259.567,543.367
2024-02-14T01:15:00.000,55.084,0.986,833.762,1238.122
2024-02-14T01:20:00.000,55.664,0.974,1166.631,1133.161
2024-02-14T01:25:00.000,49.796,0.926,593.703,1394.777
2024-02-14T01:30:00.000,48.477,0.929,889.593,1179.976
2024-02-14T01:35:00.000,48.555,1.001,928.886,1870.605
2024-02-14T01:40:00.000,45.774,0.98,569.46,1738.526
2024-02-14T01:45:00.000,59.719,1.002,1253.287,750.11
2024-02-14T01:50:00.000,65.921,0.988,1318.387,930.797
2024-02-14T01:55:00.000,65.499,1.003,1412.423,620.52
2024-02-14T02:00:00.000,61.701,0.982,1013.452,822.109
2024-02-14T02:15:00.000,99.0,0.884,2713.192,7292.23
2024-02-14T02:45:00.000,69.447,0.937,1512.272,820.598
2024-02-14T02:50:00.000,73.73,0.9380000000000001,1437.304,895.049
2024-02-14T02:55:00.000,81.339,0.913,1693.884,2121.599
2024-02-14T03:00:00.000,85.008,0.836,1830.012,2908.779
2024-02-14T03:05:00.000,89.16,0.804,1565.902,1473.774
2024-02-14T03:10:00.000,78.039,0.994,1449.078,2427.663
2024-02-14T03:15:00.000,80.09,0.8320000000000001,1777.993,2535.684
2024-02-14T03:20:00.000,75.318,0.9540000000000001,1285.032,2669.38
2024-02-14T03:25:00.000,67.363,0.966,975.159,2171.516
2024-02-14T03:30:00.000,76.077,0.998,1488.847,3602.295
2024-02-14T03:35:00.000,62.609,0.865,800.4,2635.988
2024-02-14T03:40:00.000,79.026,1.004,1369.853,3499.094
2024-02-14T03:45:00.000,80.526,0.9570000000000001,1553.136,3879.291
2024-02-14T03:50:00.000,85.53,0.872,2181.507,3715.946
2024-02-14T03:55:00.000,77.295,1.005,1982.87,2682.307
2024-02-14T04:10:00.000,100.002,1.003,3510.608,1049.245
2024-02-14T04:15:00.000,85.854,1.003,2769.063,495.923
2024-02-14T04:20:00.000,96.444,1.002,3296.642,1090.73
2024-02-14T04:25:00.000,88.806,0.863,2542.578,960.136
2024-02-14T04:30:00.000,56.061,0.753,583.206,1010.287
2024-02-14T04:35:00.000,72.121,0.9410000000000001,1654.702,878.998
2024-02-14T04:40:00.000,59.424,0.989,1198.462,1534.018
2024-02-14T04:45:00.000,66.574,0.901,1124.46,1857.258
2024-02-14T04:50:00.000,71.828,0.796,1008.002,1008.336
2024-02-14T04:55:00.000,71.309,0.878,1060.563,1767.627
2024-02-14T05:00:00.000,73.312,0.93,1241.885,1726.149
2024-02-14T05:05:00.000,81.757,0.9550000000000001,1965.792,1074.478
2024-02-14T05:10:00.000,40.873,0.811,414.303,364.45
2024-02-14T05:15:00.000,59.645,0.9380000000000001,1236.947,1489.678
2024-02-14T05:20:00.000,60.773,0.934,1266.712,1139.939
2024-02-14T05:25:00.000,55.44,1.004,1046.511,640.496
2024-02-14T05:30:00.000,56.806,1.002,1167.282,766.925
2024-02-14T05:35:00.000,54.998,0.996,812.759,743.698
2024-02-14T05:40:00.000,62.085,1.002,1266.006,772.241
2024-02-14T05:50:00.000,63.792,0.911,1483.372,1881.576
2024-02-14T05:55:00.000,55.27,1.002,792.985,1616.221
2024-02-14T06:00:00.000,67.28,0.857,779.711,1086.103
2024-02-14T06:05:00.000,79.587,0.9580000000000001,2455.858,773.793
2024-02-14T06:10:00.000,57.966,0.912,867.361,913.145
2024-02-14T06:15:00.000,53.431,0.983,1159.532,2086.109
2024-02-14T06:20:00.000,58.119,0.867,897.627,2270.723
2024-02-14T06:25:00.000,50.528,0.984,553.072,1028.141
2024-02-14T06:30:00.000,68.568,0.911,1384.343,2225.88
2024-02-14T06:35:00.000,81.326,0.981,1615.652,2077.728
2024-02-14T06:50:00.000,85.001,0.704,1637.139,993.859
2024-02-14T07:00:00.000,81.052,0.907,1891.506,802.541
2024-02-14T07:05:00.000,71.413,0.893,1060.99,1070.688
2024-02-14T07:10:00.000,79.443,0.996,2218.975,1429.784
2024-02-14T07:15:00.000,83.491,0.9550000000000001,2011.658,1574.292
2024-02-14T07:20:00.000,91.288,1.001,2668.352,2015.928
2024-02-14T07:25:00.000,80.038,1.006,1578.619,2109.598
2024-02-14T07:30:00.000,68.699,0.781,1180.502,1811.267
2024-02-14T07:35:00.000,92.565,0.966,3034.019,1735.464
