minute,rmssd,coverage,hf,lf
2024-02-12T00:05:00.000,40.406,0.8280000000000001,351.773,1104.689
2024-02-12T00:10:00.000,69.711,0.929,1726.802,894.933
2024-02-12T00:15:00.000,67.112,0.978,1508.526,1157.906
2024-02-12T00:20:00.000,65.652,0.9380000000000001,1235.958,1366.323
2024-02-12T00:25:00.000,77.309,1.003,2256.264,613.451
2024-02-12T00:30:00.000,66.545,1.004,1404.891,462.611
2024-02-12T00:35:00.000,62.253,0.91,1026.649,971.324
2024-02-12T00:40:00.000,57.129,1.004,1252.465,1381.151
2024-02-12T00:45:00.000,60.583,0.989,1165.525,511.715
2024-02-12T00:50:00.000,54.545,1.002,825.559,556.546
2024-02-12T00:55:00.000,52.171,1.005,802.28,387.946
2024-02-12T01:00:00.000,56.74,1.003,1148.82,635.723
2024-02-12T01:05:00.000,55.171,0.904,891.508,784.518
2024-02-12T01:10:00.000,61.774,0.999,1356.539,1598.631
2024-02-12T01:20:00.000,55.535,0.729,1188.368,1422.893
2024-02-12T01:25:00.000,46.561,0.913,566.547,875.952
2024-02-12T01:30:00.000,65.314,0.875,1679.585,1823.444
2024-02-12T01:35:00.000,45.91,0.921,402.441,821.611
2024-02-12T01:40:00.000,49.022,0.98,679.769,536.54
2024-02-12T01:45:00.000,47.179,0.997,676.381,447.074
2024-02-12T01:50:00.000,52.996,1.004,916.889,468.38
2024-02-12T01:55:00.000,51.768,1.004,841.698,249.542
2024-02-12T02:00:00.000,47.861,0.9590000000000001,837.751,561.635
2024-02-12T02:05:00.000,40.908,0.926,640.279,1139.906
2024-02-12T02:10:00.000,52.831,1.003,864.853,637.793
2024-02-12T02:15:00.000,51.953,0.997,791.355,1064.207
2024-02-12T02:20:00.000,43.443,0.874,340.812,550.861
2024-02-12T02:25:00.000,53.271,0.9570000000000001,915.474,821.14
2024-02-12T02:30:00.000,67.705,0.884,1176.355,1590.521
2024-02-12T02:35:00.000,80.358,1.004,1724.647,2638.234
2024-02-12T02:40:00.000,73.995,1.005,1645.429,1514.423
2024-02-12T02:45:00.000,60.289,0.85,750.859,952.594
2024-02-12T02:50:00.000,57.101,0.8190000000000001,545.211,1734.104
2024-02-12T02:55:00.000,61.902,0.8260000000000001,1149.016,1952.549
2024-02-12T03:00:00.000,76.507,0.896,2061.887,2059.258
2024-02-12T03:05:00.000,57.702,0.895,921.127,1528.69
2024-02-12T03:10:00.000,72.775,0.918,1437.084,4408.398
2024-02-12T03:15:00.000,71.021,1.005,1398.473,1497.669
2024-02-12T03:30:00.000,56.937,0.753,1120.329,678.871
2024-02-12T03:35:00.000,60.797,0.892,1018.778,660.813
2024-02-12T03:40:00.000,100.4,0.848,1498.543,699.703
2024-02-12T03:45:00.000,75.271,0.866,1158.989,1032.512
2024-02-12T03:50:00.000,70.524,0.916,1370.563,391.396
2024-02-12T04:05:00.000,65.413,1.005,1337.698,2651.902
2024-02-12T04:10:00.000,59.535,0.884,976.607,1883.174
2024-02-12T04:20:00.000,51.202,0.898,892.709,1632.522
2024-02-12T04:25:00.000,52.408,0.9530000000000001,1102.089,1103.384
2024-02-12T04:30:00.000,49.188,1.001,929.039,899.13
2024-02-12T04:35:00.000,50.86,1.006,808.755,675.714
2024-02-12T04:40:00.000,49.488,0.916,833.546,948.832
2024-02-12T04:45:00.000,58.724,0.899,1360.36,1724.031
2024-02-12T04:50:00.000,60.855,0.962,1088.617,1190.685
2024-02-12T04:55:00.000,59.565,0.839,1066.195,959.774
2024-02-12T05:00:00.000,72.141,0.987,1532.778,1845.275
2024-02-12T05:05:00.000,59.602,0.889,832.002,1517.002
2024-02-12T05:10:00.000,68.307,0.875,1146.479,2010.772
2024-02-12T05:15:00.000,70.361,0.81,998.636,1186.161
2024-02-12T05:20:00.000,75.917,0.914,1690.545,1308.036
2024-02-12T05:25:00.000,55.073,0.766,778.201,1538.277
2024-02-12T05:30:00.000,61.376,1.004,1054.126,782.725
2024-02-12T05:35:00.000,63.278,0.924,1152.856,1164.054
2024-02-12T05:40:00.000,62.559,0.975,1468.667,948.204
2024-02-12T05:45:00.000,66.338,0.905,1153.022,1646.318
2024-02-12T05:50:00.000,62.335,1.003,1127.485,1124.007
2024-02-12T06:10:00.000,57.858,0.995,845.154,1936.441
2024-02-12T06:15:00.000,63.906,0.975,1210.0,1156.602
2024-02-12T06:20:00.000,55.612,1.005,714.006,1457.258
2024-02-12T06:25:00.000,51.322,0.987,825.307,1721.999
2024-02-12T06:30:00.000,49.418,0.805,492.884,815.805
2024-02-12T06:40:00.000,64.05,0.745,1243.058,653.943
