minute,rmssd,coverage,hf,lf
2024-02-05T02:40:00.000,44.022,0.866,476.859,1403.117
2024-02-05T02:45:00.000,37.864,0.9560000000000001,487.292,619.125
2024-02-05T02:50:00.000,43.513,0.999,767.759,338.218
2024-02-05T02:55:00.000,38.897,1.001,465.917,738.613
2024-02-05T03:00:00.000,37.695,1.003,523.968,521.868
2024-02-05T03:05:00.000,34.598,1.003,554.594,326.707
2024-02-05T03:10:00.000,34.609,0.992,434.943,430.691
2024-02-05T03:15:00.000,27.617,1.004,282.731,262.93
2024-02-05T03:20:00.000,29.478,0.996,304.265,209.84
2024-02-05T03:25:00.000,32.407,1.002,405.164,599.202
2024-02-05T03:30:00.000,28.094,0.807,301.475,178.651
2024-02-05T03:35:00.000,17.171,0.9520000000000001,65.931,272.813
2024-02-05T03:40:00.000,21.148,0.9490000000000001,185.327,444.714
2024-02-05T03:45:00.000,22.671,0.9510000000000001,164.444,899.54
2024-02-05T03:50:00.000,28.759,0.86,185.813,582.051
2024-02-05T03:55:00.000,33.083,0.961,420.03,1374.484
2024-02-05T04:00:00.000,28.605,1.004,278.718,704.791
2024-02-05T04:05:00.000,28.572,1.002,341.898,148.789
2024-02-05T04:10:00.000,27.811,1.004,235.043,259.325
2024-02-05T04:15:00.000,31.491,0.928,349.162,468.078
2024-02-05T04:20:00.000,29.637,1.003,259.208,436.564
2024-02-05T04:25:00.000,30.367,0.992,336.495,182.868
2024-02-05T04:30:00.000,31.209,0.996,257.028,324.278
2024-02-05T04:35:00.000,32.565,1.005,394.214,396.81
2024-02-05T04:40:00.000,33.29,0.995,367.712,312.619
2024-02-05T04:45:00.000,33.248,1.003,390.341,352.476
2024-02-05T04:50:00.000,33.627,1.003,372.722,908.978
2024-02-05T04:55:00.000,34.69,0.993,347.676,603.037
2024-02-05T05:00:00.000,24.143,0.8130000000000001,72.948,559.33
2024-02-05T05:05:00.000,20.641,0.9510000000000001,114.058,491.504
2024-02-05T05:10:00.000,32.958,0.966,287.406,743.818
2024-02-05T05:15:00.000,30.809,0.93,327.183,1907.878
2024-02-05T05:20:00.000,40.923,0.917,366.734,814.669
2024-02-05T05:30:00.000,29.677,0.892,217.994,852.626
2024-02-05T05:35:00.000,37.632,1.004,496.748,1609.65
2024-02-05T05:40:00.000,28.555,1.002,305.578,576.354
2024-02-05T05:45:00.000,33.489,0.998,394.601,293.997
2024-02-05T05:50:00.000,35.836,0.84,464.333,343.671
2024-02-05T05:55:00.000,43.165,0.987,601.563,517.935
2024-02-05T06:00:00.000,36.387,1.001,416.388,371.477
2024-02-05T06:05:00.000,44.111,1.003,727.698,633.304
2024-02-05T06:10:00.000,45.236,0.916,748.161,421.335
2024-02-05T06:15:00.000,48.906,1.003,1095.736,2316.729
2024-02-05T06:20:00.000,30.367,0.899,277.016,953.718
2024-02-05T06:25:00.000,29.893,0.9580000000000001,341.043,1192.186
2024-02-05T06:30:00.000,41.134,0.9420000000000001,479.229,613.035
2024-02-05T06:35:00.000,36.412,0.934,283.922,1806.549
2024-02-05T06:40:00.000,45.109,0.934,651.811,1371.998
2024-02-05T06:45:00.000,41.048,0.876,406.264,1229.167
2024-02-05T06:50:00.000,43.86,0.9580000000000001,823.517,1907.282
2024-02-05T06:55:00.000,51.705,0.9420000000000001,1061.268,1111.978
2024-02-05T07:00:00.000,49.485,0.997,976.573,800.198
2024-02-05T07:05:00.000,48.361,0.9550000000000001,823.196,707.786
2024-02-05T07:10:00.000,43.49,0.9590000000000001,627.056,1088.295
2024-02-05T07:15:00.000,35.846,0.806,223.364,604.794
2024-02-05T07:20:00.000,56.626,1.004,1467.941,905.9
2024-02-05T07:25:00.000,57.142,0.9470000000000001,1228.081,1023.461
2024-02-05T07:30:00.000,62.494,0.996,1095.035,2214.194
2024-02-05T07:35:00.000,57.946,0.97,1153.182,909.389
2024-02-05T07:40:00.000,64.235,0.967,1632.371,2237.875
2024-02-05T07:45:00.000,33.089,0.961,297.768,2021.971
2024-02-05T07:50:00.000,36.819,0.978,488.671,2025.363
2024-02-05T07:55:00.000,27.648,1.002,394.057,491.92
2024-02-05T08:00:00.000,40.99,0.896,460.855,1159.414
2024-02-05T16:15:00.000,41.414,0.865,576.374,809.283
2024-02-05T16:20:00.000,38.98,0.9510000000000001,472.345,366.938
2024-02-05T16:25:00.000,66.529,0.981,1254.871,562.377
2024-02-05T16:30:00.000,58.468,0.9490000000000001,1027.943,370.674
2024-02-05T16:35:00.000,50.321,1.003,839.365,223.643
2024-02-05T16:40:00.000,39.609,0.98,531.876,224.444
2024-02-05T16:45:00.000,38.285,1.001,516.879,226.01
2024-02-05T16:50:00.000,41.761,1.003,672.216,337.205
2024-02-05T16:55:00.000,43.608,1.005,781.906,350.229
2024-02-05T17:00:00.000,39.784,0.993,465.615,410.794
2024-02-05T17:05:00.000,41.277,0.888,529.902,1381.783
2024-02-05T17:10:00.000,37.513,0.9460000000000001,405.583,1820.374
2024-02-05T17:15:00.000,37.314,0.992,483.614,1527.94
2024-02-05T17:20:00.000,26.466,1.002,237.316,904.635
2024-02-05T17:25:00.000,26.592,0.988,249.609,562.09
2024-02-05T17:30:00.000,33.901,1.005,417.581,373.71
2024-02-05T17:35:00.000,40.485,0.99,493.1,670.425
2024-02-05T17:40:00.000,39.393,0.9580000000000001,337.724,1433.271
2024-02-05T17:45:00.000,38.487,1.001,538.258,373.751
2024-02-05T17:50:00.000,39.427,1.006,627.379,235.014
2024-02-05T17:55:00.000,40.66,0.99,509.642,1991.068
2024-02-05T18:00:00.000,36.946,1.003,428.323,445.85
2024-02-05T18:05:00.000,35.648,0.928,393.487,843.11
2024-02-05T18:10:00.000,37.66,0.968,300.551,1863.05
2024-02-05T18:15:00.000,34.08,0.968,380.811,948.599
2024-02-05T18:20:00.000,34.772,0.974,324.694,908.231
2024-02-05T18:25:00.000,31.374,0.992,272.311,1211.653
2024-02-05T18:30:00.000,33.114,0.933,399.74,1415.61
2024-02-05T18:35:00.000,37.619,0.979,402.071,1391.935
2024-02-05T18:40:00.000,39.397,0.9440000000000001,379.163,1237.913
2024-02-05T18:45:00.000,28.897,0.9440000000000001,197.414,501.707
2024-02-05T18:50:00.000,32.412,0.869,168.836,705.844
2024-02-05T18:55:00.000,37.162,1.002,363.437,1114.379
2024-02-05T19:00:00.000,33.979,0.984,363.388,678.586
2024-02-05T19:05:00.000,42.004,1.003,594.233,1198.173
2024-02-05T19:10:00.000,34.359,0.998,274.29,1060.109
