minute,rmssd,coverage,hf,lf
2024-01-30T00:00:00.000,59.79,0.9530000000000001,785.411,3923.906
2024-01-30T00:05:00.000,48.477,0.988,848.114,1781.17
2024-01-30T00:10:00.000,53.104,1.002,733.413,1604.55
2024-01-30T00:15:00.000,65.832,0.909,1360.759,2376.607
2024-01-30T00:20:00.000,59.091,1.004,1304.511,1281.058
2024-01-30T00:25:00.000,56.687,0.971,897.232,1576.909
2024-01-30T00:30:00.000,64.379,0.963,1169.161,2936.486
2024-01-30T00:35:00.000,57.007,1.004,1386.907,654.102
2024-01-30T00:40:00.000,47.754,1.004,666.902,554.756
2024-01-30T00:45:00.000,54.635,1.002,841.941,1290.485
2024-01-30T00:50:00.000,62.267,1.002,1070.393,868.641
2024-01-30T00:55:00.000,68.133,1.006,1437.768,822.698
2024-01-30T01:00:00.000,60.787,0.995,1408.914,796.057
2024-01-30T01:05:00.000,59.015,0.974,1239.917,825.19
2024-01-30T01:25:00.000,60.586,1.002,996.016,1027.707
2024-01-30T01:30:00.000,56.638,0.873,782.845,1378.695
2024-01-30T01:35:00.000,42.743,0.994,195.854,1404.907
2024-01-30T01:40:00.000,63.749,0.996,911.088,1870.788
2024-01-30T01:45:00.000,74.291,0.968,2093.879,2408.058
2024-01-30T01:50:00.000,69.598,0.965,1063.238,3162.742
2024-01-30T01:55:00.000,71.64,0.996,1357.087,2824.456
2024-01-30T02:00:00.000,66.582,0.9560000000000001,902.016,2511.036
2024-01-30T02:05:00.000,66.468,0.994,1404.4,2974.61
2024-01-30T02:10:00.000,62.15,0.99,1065.336,1033.124
2024-01-30T02:15:00.000,62.79,0.917,1001.337,1783.05
2024-01-30T02:20:00.000,60.912,1.004,1140.387,1093.697
2024-01-30T02:25:00.000,52.991,0.972,742.813,1151.726
2024-01-30T02:30:00.000,68.827,1.003,1528.275,1480.008
2024-01-30T02:35:00.000,64.686,0.995,1761.8,1088.455
2024-01-30T02:40:00.000,69.747,0.876,1226.14,2438.422
2024-01-30T02:45:00.000,77.554,0.979,1744.41,4864.231
2024-01-30T02:50:00.000,63.409,0.996,1211.921,671.675
2024-01-30T02:55:00.000,68.451,0.9520000000000001,1685.205,884.657
2024-01-30T03:00:00.000,66.225,1.003,1483.801,1255.384
2024-01-30T03:05:00.000,68.592,0.995,1685.856,906.904
2024-01-30T03:10:00.000,65.84,0.928,1086.239,1419.492
2024-01-30T03:15:00.000,65.128,1.005,1706.821,2208.551
2024-01-30T03:20:00.000,58.1,0.972,1022.061,1425.135
2024-01-30T03:25:00.000,69.777,0.759,603.668,1993.544
2024-01-30T03:30:00.000,83.766,1.003,1562.853,1553.625
2024-01-30T03:35:00.000,77.045,0.9430000000000001,1689.698,1792.249
2024-01-30T03:40:00.000,69.031,0.903,1549.002,2533.128
2024-01-30T03:45:00.000,60.771,0.922,1181.349,1870.591
2024-01-30T03:50:00.000,76.699,1.002,1725.967,1508.608
2024-01-30T03:55:00.000,71.624,1.005,1651.352,1321.325
2024-01-30T04:00:00.000,74.251,1.003,1760.431,739.9
2024-01-30T04:05:00.000,69.971,0.9550000000000001,1050.022,1479.401
2024-01-30T04:10:00.000,65.89,0.969,2007.967,927.053
2024-01-30T04:15:00.000,58.956,1.002,1028.135,777.389
2024-01-30T04:20:00.000,82.328,0.962,2596.266,2161.037
2024-01-30T04:25:00.000,59.57,0.887,1015.255,1837.183
2024-01-30T04:30:00.000,69.226,1.003,1844.551,713.708
2024-01-30T04:35:00.000,67.012,0.9520000000000001,1756.195,914.486
