minute,rmssd,coverage,hf,lf
2024-01-31T00:00:00.000,25.328,0.905,282.892,759.534
2024-01-31T00:05:00.000,26.857,0.911,214.58,401.671
2024-01-31T00:15:00.000,26.062,0.797,463.696,227.842
2024-01-31T00:20:00.000,29.703,1.002,341.132,138.782
2024-01-31T00:25:00.000,38.439,1.003,653.843,1139.77
2024-01-31T00:30:00.000,31.224,0.749,243.647,604.989
2024-01-31T00:50:00.000,31.567,0.907,357.23,909.353
2024-01-31T00:55:00.000,34.213,0.961,440.196,665.027
2024-01-31T01:00:00.000,41.307,1.005,663.789,938.698
2024-01-31T01:05:00.000,38.086,0.8240000000000001,507.598,629.74
2024-01-31T01:10:00.000,35.924,0.9430000000000001,409.809,821.655
2024-01-31T01:15:00.000,34.602,0.973,304.724,1339.987
2024-01-31T01:20:00.000,37.338,0.915,521.207,1918.68
2024-01-31T01:25:00.000,32.049,0.922,287.21,608.372
2024-01-31T01:30:00.000,37.836,0.918,405.023,674.982
2024-01-31T01:35:00.000,47.427,1.002,792.758,831.99
2024-01-31T01:40:00.000,48.442,0.9450000000000001,914.049,1073.497
2024-01-31T01:45:00.000,55.302,1.002,1158.668,924.423
2024-01-31T01:50:00.000,50.694,1.005,881.227,654.033
2024-01-31T01:55:00.000,44.481,0.996,628.767,1724.959
2024-01-31T02:00:00.000,52.38,0.994,935.277,678.088
2024-01-31T02:05:00.000,49.055,0.773,686.659,997.254
2024-01-31T02:10:00.000,43.874,0.8260000000000001,338.141,1590.33
2024-01-31T02:15:00.000,40.68,0.781,278.58,1348.831
2024-01-31T02:20:00.000,50.767,1.002,800.118,1209.252
2024-01-31T02:25:00.000,49.646,0.845,441.109,582.3
2024-01-31T02:30:00.000,37.779,0.859,384.009,773.222
2024-01-31T02:35:00.000,53.28,1.004,942.07,314.543
2024-01-31T02:40:00.000,51.707,0.885,803.771,1824.574
2024-01-31T02:45:00.000,51.192,1.002,791.355,949.475
2024-01-31T02:50:00.000,46.108,0.909,555.976,654.385
2024-01-31T02:55:00.000,50.871,1.004,678.818,1967.753
2024-01-31T03:00:00.000,45.782,0.874,467.751,1307.322
2024-01-31T03:05:00.000,45.601,0.9390000000000001,553.021,1167.697
2024-01-31T03:10:00.000,66.242,0.909,1235.672,1599.578
2024-01-31T03:15:00.000,47.129,1.004,402.061,1873.397
2024-01-31T03:20:00.000,37.75,0.966,364.476,1047.176
2024-01-31T03:25:00.000,39.417,0.9410000000000001,531.248,866.298
2024-01-31T03:30:00.000,57.313,0.961,863.513,3614.454
2024-01-31T03:35:00.000,52.045,1.002,864.559,788.354
2024-01-31T03:40:00.000,56.95,0.995,980.787,1435.0
2024-01-31T03:45:00.000,55.12,0.996,1074.049,560.379
2024-01-31T03:50:00.000,51.244,0.9540000000000001,671.724,1486.649
2024-01-31T03:55:00.000,49.168,1.002,762.923,1415.75
2024-01-31T04:00:00.000,58.788,1.004,1080.919,1484.783
2024-01-31T04:05:00.000,52.208,1.003,1014.818,892.472
2024-01-31T04:10:00.000,56.407,1.003,1230.371,716.844
2024-01-31T04:20:00.000,60.528,0.989,1313.128,1631.957
2024-01-31T04:25:00.000,61.946,0.936,1022.137,2067.763
2024-01-31T04:30:00.000,62.574,1.002,1038.615,2036.352
2024-01-31T04:35:00.000,58.607,1.003,1136.039,638.771
2024-01-31T04:40:00.000,52.913,1.005,1302.855,444.208
2024-01-31T04:45:00.000,71.221,0.858,2125.398,2440.413
2024-01-31T04:50:00.000,58.114,0.911,1238.17,3136.426
2024-01-31T04:55:00.000,49.843,0.908,1039.023,2036.932
2024-01-31T05:00:00.000,68.827,0.802,1272.036,994.131
2024-01-31T05:05:00.000,63.546,0.9380000000000001,1447.721,1905.641
2024-01-31T05:10:00.000,42.455,0.925,725.242,1219.949
2024-01-31T05:15:00.000,40.865,0.933,554.149,570.624
2024-01-31T05:20:00.000,55.358,0.9470000000000001,1059.616,849.161
2024-01-31T05:25:00.000,45.726,0.887,701.993,1152.649
2024-01-31T05:30:00.000,60.432,1.004,1515.581,2129.37
2024-01-31T05:35:00.000,61.982,0.977,1273.927,2136.389
2024-01-31T05:40:00.000,76.027,0.893,1704.42,891.994
2024-01-31T05:45:00.000,79.747,0.98,2429.383,1172.611
2024-01-31T05:50:00.000,69.169,0.875,2038.979,962.689
2024-01-31T05:55:00.000,70.773,0.924,1506.062,3362.531
2024-01-31T06:00:00.000,62.865,1.005,1155.326,1064.573
2024-01-31T06:05:00.000,64.58,1.004,1211.457,1267.77
2024-01-31T06:10:00.000,55.585,1.003,797.996,831.419
2024-01-31T06:15:00.000,59.984,1.002,1053.72,1304.331
2024-01-31T06:20:00.000,61.028,0.923,1158.055,1494.597
2024-01-31T06:25:00.000,54.978,1.004,962.28,2013.443
2024-01-31T06:30:00.000,52.738,0.936,944.111,1058.073
2024-01-31T06:35:00.000,59.333,0.933,940.263,1398.694
2024-01-31T06:55:00.000,28.515,0.791,232.486,457.458
2024-01-31T07:05:00.000,50.71,0.923,997.983,610.394
2024-01-31T07:10:00.000,51.649,0.805,625.358,746.91
2024-01-31T07:15:00.000,63.781,0.717,1277.495,1570.006
2024-01-31T07:20:00.000,75.135,0.848,1463.348,1747.234
2024-01-31T07:25:00.000,69.9,0.723,1444.001,757.01
2024-01-31T07:35:00.000,60.757,0.98,1440.675,892.448
2024-01-31T07:45:00.000,64.795,0.843,1699.843,647.236
2024-01-31T07:50:00.000,54.793,0.883,965.299,912.376
2024-01-31T07:55:00.000,61.069,0.8170000000000001,1007.356,1086.506
