minute,rmssd,coverage,hf,lf
2024-01-04T00:15:00.000,67.677,0.872,1103.043,1294.847
2024-01-04T00:20:00.000,75.198,0.976,1627.768,1462.887
2024-01-04T00:25:00.000,81.987,0.93,1617.741,848.616
2024-01-04T00:30:00.000,75.21,1.004,1474.427,718.749
2024-01-04T00:35:00.000,74.287,1.002,1646.135,558.86
2024-01-04T00:40:00.000,71.92,0.903,1027.048,3849.061
2024-01-04T00:45:00.000,84.398,0.982,1770.54,536.38
2024-01-04T00:50:00.000,91.613,1.004,2193.743,542.183
2024-01-04T00:55:00.000,67.19,0.968,1318.795,3213.943
2024-01-04T01:00:00.000,61.947,1.004,1331.123,509.398
2024-01-04T01:05:00.000,67.669,1.005,1443.986,506.293
2024-01-04T01:10:00.000,76.218,1.003,1794.89,275.636
2024-01-04T01:15:00.000,78.28,0.998,1918.112,228.94
2024-01-04T01:20:00.000,77.789,1.003,1919.136,707.182
2024-01-04T01:25:00.000,79.322,1.001,1795.781,273.355
2024-01-04T01:30:00.000,75.832,1.006,1705.907,964.793
2024-01-04T01:35:00.000,66.799,0.922,1132.407,1816.539
2024-01-04T01:40:00.000,50.046,0.912,477.561,1498.441
2024-01-04T01:45:00.000,50.255,0.924,611.656,2630.438
2024-01-04T01:50:00.000,42.837,0.883,370.135,847.63
2024-01-04T01:55:00.000,52.309,0.9500000000000001,875.206,1026.751
2024-01-04T02:00:00.000,63.856,1.005,1146.265,568.717
2024-01-04T02:05:00.000,64.068,0.908,1093.565,1064.975
2024-01-04T02:10:00.000,54.499,1.005,758.967,558.674
2024-01-04T02:15:00.000,68.051,0.995,1311.714,548.565
2024-01-04T02:20:00.000,78.735,1.005,2155.091,701.13
2024-01-04T02:25:00.000,62.421,1.003,844.299,999.699
2024-01-04T02:30:00.000,62.689,0.932,873.906,4169.22
2024-01-04T02:35:00.000,94.734,0.988,2809.085,741.489
2024-01-04T02:40:00.000,89.073,1.003,2548.759,1295.792
2024-01-04T02:45:00.000,107.837,0.844,2648.213,2597.93
2024-01-04T02:50:00.000,79.565,1.002,1775.457,852.393
2024-01-04T02:55:00.000,92.23,0.91,2222.732,879.127
2024-01-04T03:00:00.000,77.578,0.995,1478.043,2098.889
2024-01-04T03:05:00.000,97.47,1.004,2945.819,528.087
2024-01-04T03:10:00.000,77.394,1.004,1729.166,587.313
2024-01-04T03:15:00.000,66.166,0.934,1488.714,1850.455
2024-01-04T03:20:00.000,71.773,1.004,1206.261,2171.413
2024-01-04T03:25:00.000,75.763,0.923,1818.388,2257.416
2024-01-04T03:30:00.000,75.235,0.8280000000000001,1256.612,1456.109
2024-01-04T03:35:00.000,71.988,0.969,1382.712,2837.847
2024-01-04T03:40:00.000,85.583,0.905,2291.706,1756.444
2024-01-04T03:45:00.000,84.874,0.848,2186.252,3000.524
2024-01-04T03:50:00.000,76.605,0.999,2537.687,1089.829
2024-01-04T03:55:00.000,78.935,0.9390000000000001,1658.887,2127.929
2024-01-04T04:00:00.000,69.71,1.005,1610.264,661.472
2024-01-04T04:05:00.000,63.349,0.986,911.365,3394.896
2024-01-04T04:10:00.000,77.8,0.988,1327.468,2191.014
2024-01-04T04:15:00.000,81.596,1.006,2283.15,583.007
2024-01-04T04:20:00.000,80.697,0.968,1835.45,1021.107
2024-01-04T04:25:00.000,80.225,0.88,2076.667,3035.217
2024-01-04T04:30:00.000,92.509,1.005,2231.805,619.274
2024-01-04T04:35:00.000,108.413,0.996,3300.554,674.013
2024-01-04T04:40:00.000,81.795,1.002,1778.61,1031.305
2024-01-04T04:45:00.000,92.782,0.866,2105.66,1145.637
2024-01-04T04:50:00.000,71.027,0.971,1314.716,2042.121
2024-01-04T04:55:00.000,85.956,0.8140000000000001,2177.22,1084.609
2024-01-04T05:10:00.000,63.566,0.731,734.74,2154.876
2024-01-04T05:15:00.000,54.129,0.932,740.615,2388.559
2024-01-04T05:20:00.000,71.709,0.91,1525.622,1305.073
2024-01-04T05:25:00.000,65.852,0.969,1355.015,2168.425
2024-01-04T05:30:00.000,66.451,0.884,1040.366,1212.083
2024-01-04T05:35:00.000,62.069,0.87,678.037,1468.741
2024-01-04T05:40:00.000,63.841,0.9540000000000001,1153.35,2221.134
2024-01-04T05:45:00.000,71.492,0.99,1420.417,1484.504
2024-01-04T05:50:00.000,70.96,0.906,1413.09,4452.335
2024-01-04T05:55:00.000,63.298,0.973,1232.219,1915.198
2024-01-04T06:00:00.000,68.69,1.0,1493.893,2653.712
2024-01-04T06:05:00.000,70.806,1.005,1935.054,1339.448
2024-01-04T06:10:00.000,74.028,1.005,1831.169,1000.798
2024-01-04T06:15:00.000,77.357,0.918,1706.077,3251.005
2024-01-04T06:20:00.000,67.467,0.908,1440.665,1448.176
2024-01-04T06:25:00.000,63.729,0.9480000000000001,1146.018,2014.31
2024-01-04T06:30:00.000,62.213,0.885,664.707,1248.549
2024-01-04T06:35:00.000,58.987,0.899,1242.683,1490.343
2024-01-04T06:40:00.000,59.141,0.746,1410.053,1130.472
2024-01-04T06:50:00.000,90.41,1.004,2481.108,1317.956
2024-01-04T06:55:00.000,67.989,0.9460000000000001,1170.891,812.055
2024-01-04T07:00:00.000,87.006,0.899,2641.242,2050.936
2024-01-04T07:05:00.000,83.206,0.963,1709.699,4450.572
2024-01-04T07:10:00.000,79.128,0.978,1836.32,1568.079
2024-01-04T07:15:00.000,88.931,0.981,2539.492,1400.223
2024-01-04T07:20:00.000,77.367,1.005,1807.232,1165.61
2024-01-04T07:25:00.000,81.432,0.9430000000000001,1871.763,974.003
2024-01-04T07:30:00.000,78.186,0.9580000000000001,1496.93,3008.998
2024-01-04T07:35:00.000,61.918,0.936,970.646,2268.438
2024-01-04T07:40:00.000,72.955,0.918,1940.797,2284.226
2024-01-04T07:45:00.000,62.606,0.926,622.964,1160.503
2024-01-04T07:50:00.000,74.261,0.97,1359.878,1565.875
2024-01-04T07:55:00.000,82.623,0.989,1744.117,1340.945
2024-01-04T08:00:00.000,60.801,0.998,934.938,3563.071
2024-01-04T08:05:00.000,53.442,0.705,397.763,1209.765
2024-01-04T08:10:00.000,57.186,0.873,1252.255,5268.033
