minute,rmssd,coverage,hf,lf
2023-11-10T00:20:00.000,62.373,0.764,909.841,1563.267
2023-11-10T00:25:00.000,67.69,0.921,1233.165,1588.931
2023-11-10T00:30:00.000,71.748,0.934,1686.973,567.05
2023-11-10T00:35:00.000,68.498,1.005,1274.389,496.266
2023-11-10T00:40:00.000,76.525,1.005,1841.204,635.908
2023-11-10T00:45:00.000,70.396,1.002,1453.994,673.223
2023-11-10T00:50:00.000,78.894,1.003,1568.662,670.796
2023-11-10T00:55:00.000,72.749,0.998,1568.865,969.36
2023-11-10T01:00:00.000,70.823,1.004,1122.65,449.692
2023-11-10T01:05:00.000,59.912,0.785,770.552,514.871
2023-11-10T01:10:00.000,47.731,0.854,554.528,505.746
2023-11-10T01:15:00.000,54.408,0.917,645.134,764.463
2023-11-10T01:20:00.000,59.734,0.881,711.486,1689.564
2023-11-10T01:25:00.000,58.372,0.9510000000000001,1366.27,2710.163
2023-11-10T01:30:00.000,72.327,0.9500000000000001,1447.801,2242.923
2023-11-10T01:35:00.000,49.418,1.003,632.847,436.116
2023-11-10T01:40:00.000,63.433,1.004,1304.049,375.159
2023-11-10T01:45:00.000,70.16,1.005,1274.609,833.548
2023-11-10T01:50:00.000,66.42,0.93,1189.168,2481.171
2023-11-10T01:55:00.000,79.766,0.9540000000000001,1067.077,3973.111
2023-11-10T02:00:00.000,84.44,0.796,1903.225,1709.509
2023-11-10T02:05:00.000,81.419,1.003,1484.344,687.856
2023-11-10T02:10:00.000,93.395,0.994,2516.041,607.46
2023-11-10T02:15:00.000,87.863,0.995,1876.854,822.378
2023-11-10T02:20:00.000,92.234,0.844,2186.846,3699.57
2023-11-10T02:25:00.000,98.514,1.001,3093.519,1209.828
2023-11-10T02:30:00.000,83.542,0.9520000000000001,1635.124,3092.098
2023-11-10T02:35:00.000,94.603,0.898,2643.502,3759.012
2023-11-10T02:40:00.000,86.759,0.9590000000000001,1675.946,2593.119
2023-11-10T02:45:00.000,110.459,0.982,3348.471,1392.302
2023-11-10T02:50:00.000,91.238,0.986,1933.807,1934.535
2023-11-10T02:55:00.000,102.118,1.003,2949.259,2456.87
2023-11-10T03:00:00.000,69.067,0.9460000000000001,1096.88,2190.165
2023-11-10T03:05:00.000,97.368,0.9450000000000001,2558.083,1842.968
2023-11-10T03:10:00.000,85.999,1.003,2127.421,934.647
2023-11-10T03:15:00.000,73.841,1.002,1403.088,1092.107
2023-11-10T03:20:00.000,99.405,1.004,2878.28,752.303
2023-11-10T03:25:00.000,77.859,0.9480000000000001,1347.667,2835.648
2023-11-10T03:30:00.000,108.364,0.996,3254.128,592.024
2023-11-10T03:35:00.000,102.693,0.859,1911.53,4144.07
2023-11-10T03:40:00.000,108.411,0.876,2008.662,4442.09
2023-11-10T03:45:00.000,88.225,1.004,2489.591,1162.925
2023-11-10T03:50:00.000,93.979,0.998,2136.906,2120.521
2023-11-10T03:55:00.000,63.887,0.885,1295.495,1582.11
2023-11-10T04:05:00.000,126.182,0.9470000000000001,4093.243,2786.182
2023-11-10T04:10:00.000,110.915,0.855,4009.703,1405.068
2023-11-10T04:15:00.000,94.807,0.774,2400.374,3117.693
2023-11-10T04:20:00.000,107.506,0.9530000000000001,3590.433,2766.322
2023-11-10T04:25:00.000,99.528,1.003,3146.743,993.363
2023-11-10T04:30:00.000,106.029,0.96,3718.746,594.218
2023-11-10T04:35:00.000,88.776,0.9510000000000001,2019.761,4281.866
2023-11-10T04:40:00.000,85.091,0.961,1945.581,906.902
2023-11-10T04:45:00.000,94.663,0.849,1922.078,2528.36
2023-11-10T04:50:00.000,88.48,0.92,1998.029,5289.528
2023-11-10T04:55:00.000,77.307,0.926,1797.158,1131.384
2023-11-10T05:00:00.000,103.351,0.809,2800.949,1983.472
2023-11-10T05:05:00.000,108.593,0.9530000000000001,3538.464,2513.251
2023-11-10T05:10:00.000,100.872,1.002,2304.043,3785.598
2023-11-10T05:15:00.000,107.127,0.8190000000000001,2167.893,2642.925
2023-11-10T05:20:00.000,82.997,0.9580000000000001,1580.189,3278.125
2023-11-10T05:25:00.000,78.342,1.004,1752.876,2814.419
2023-11-10T05:30:00.000,49.324,0.967,451.398,513.832
2023-11-10T05:35:00.000,99.596,0.845,1887.648,2155.937
2023-11-10T05:40:00.000,81.676,0.927,1336.06,1289.453
2023-11-10T05:45:00.000,81.787,0.9580000000000001,1930.565,1539.74
2023-11-10T05:55:00.000,124.864,0.998,4578.316,1754.892
2023-11-10T06:00:00.000,91.03,0.9450000000000001,1730.561,1661.307
2023-11-10T06:05:00.000,81.969,0.9460000000000001,1773.645,1529.291
2023-11-10T06:10:00.000,66.184,1.004,1294.404,757.43
2023-11-10T06:15:00.000,80.254,0.981,2238.39,963.612
2023-11-10T06:20:00.000,104.735,0.882,2678.915,1668.036
2023-11-10T06:25:00.000,77.603,0.796,922.43,2780.375
2023-11-10T06:30:00.000,93.563,0.933,2578.372,3330.073
2023-11-10T06:35:00.000,102.085,0.785,2421.273,2678.457
2023-11-10T06:40:00.000,96.46,0.9510000000000001,1814.37,2184.376
2023-11-10T06:45:00.000,81.617,0.912,1611.856,2092.774
2023-11-10T06:55:00.000,78.039,0.719,1639.473,2906.41
