minute,rmssd,coverage,hf,lf
2023-11-30T00:10:00.000,25.184,0.801,259.121,291.708
2023-11-30T00:15:00.000,34.221,0.9480000000000001,462.544,375.904
2023-11-30T00:20:00.000,33.454,0.998,494.779,162.876
2023-11-30T00:25:00.000,34.33,1.002,531.863,307.139
2023-11-30T00:30:00.000,32.286,1.005,426.644,122.668
2023-11-30T00:35:00.000,31.103,1.001,433.119,302.425
2023-11-30T00:40:00.000,28.169,0.853,275.012,275.185
2023-11-30T00:45:00.000,25.399,0.977,292.978,942.281
2023-11-30T00:50:00.000,22.498,0.9430000000000001,186.851,683.393
2023-11-30T00:55:00.000,16.081,0.914,90.417,558.398
2023-11-30T01:00:00.000,15.012,0.904,65.656,218.864
2023-11-30T01:05:00.000,23.858,0.919,113.32,382.249
2023-11-30T01:15:00.000,21.613,0.8310000000000001,136.867,425.246
2023-11-30T01:20:00.000,21.479,0.906,142.54,512.52
2023-11-30T01:25:00.000,20.11,0.9420000000000001,220.098,492.786
2023-11-30T01:30:00.000,22.19,0.999,248.473,653.301
2023-11-30T01:35:00.000,20.903,0.991,194.934,190.728
2023-11-30T01:40:00.000,28.013,1.002,418.871,451.07
2023-11-30T01:45:00.000,26.314,1.002,285.601,297.646
2023-11-30T01:50:00.000,24.629,0.971,272.559,315.556
2023-11-30T01:55:00.000,29.09,0.996,363.402,256.968
2023-11-30T02:00:00.000,27.247,1.003,369.414,150.296
2023-11-30T02:05:00.000,28.708,1.003,437.416,170.173
2023-11-30T02:10:00.000,33.823,1.002,520.861,297.286
2023-11-30T02:15:00.000,30.401,0.917,214.005,1202.43
2023-11-30T02:20:00.000,26.492,0.981,249.673,1368.652
2023-11-30T02:25:00.000,29.639,1.004,386.526,437.742
2023-11-30T02:30:00.000,27.586,1.002,364.411,226.77
2023-11-30T02:35:00.000,27.647,0.9580000000000001,299.989,1165.385
2023-11-30T02:40:00.000,24.655,0.87,137.968,1267.351
2023-11-30T02:45:00.000,23.535,0.931,172.788,475.983
2023-11-30T02:50:00.000,22.225,0.903,133.195,1029.415
2023-11-30T02:55:00.000,21.686,0.907,121.2,581.218
2023-11-30T03:00:00.000,21.379,1.001,197.996,920.707
2023-11-30T03:05:00.000,20.246,0.9380000000000001,136.248,404.304
2023-11-30T03:10:00.000,24.635,0.889,226.203,554.987
2023-11-30T03:15:00.000,30.718,0.9490000000000001,344.422,699.932
2023-11-30T03:20:00.000,33.358,1.003,556.882,204.099
2023-11-30T03:25:00.000,33.411,0.79,416.491,458.36
2023-11-30T03:50:00.000,31.68,0.977,477.097,1168.901
2023-11-30T03:55:00.000,32.684,0.909,470.094,2198.399
2023-11-30T04:00:00.000,29.232,0.998,288.026,242.438
2023-11-30T04:05:00.000,30.206,1.003,411.883,241.247
2023-11-30T04:10:00.000,29.002,0.873,365.214,1025.329
2023-11-30T04:15:00.000,24.735,1.004,301.673,637.811
2023-11-30T04:20:00.000,35.352,0.926,496.418,1020.582
2023-11-30T04:25:00.000,20.872,0.887,139.073,317.542
2023-11-30T04:30:00.000,42.435,0.864,528.908,2243.909
2023-11-30T04:40:00.000,38.737,0.712,573.075,2819.866
2023-11-30T04:45:00.000,32.198,0.928,325.776,1422.708
2023-11-30T04:50:00.000,28.267,0.893,306.423,645.203
2023-11-30T04:55:00.000,30.692,1.003,452.467,588.698
2023-11-30T05:00:00.000,36.544,0.876,547.998,602.713
2023-11-30T05:05:00.000,44.924,0.968,696.374,799.772
2023-11-30T05:10:00.000,52.223,1.004,1158.923,891.177
2023-11-30T05:15:00.000,53.287,0.98,951.639,637.455
2023-11-30T05:20:00.000,46.665,0.893,655.727,464.53
2023-11-30T05:25:00.000,53.69,0.937,1118.753,1434.391
2023-11-30T05:30:00.000,51.907,1.003,917.714,738.422
2023-11-30T05:35:00.000,45.837,0.919,696.144,1332.378
2023-11-30T05:40:00.000,58.485,0.92,1378.003,2404.937
2023-11-30T05:45:00.000,54.803,0.971,962.546,1431.856
2023-11-30T05:50:00.000,49.308,0.869,606.462,2125.565
2023-11-30T05:55:00.000,44.981,0.968,724.665,1217.092
2023-11-30T06:00:00.000,51.667,0.9490000000000001,722.287,608.593
2023-11-30T06:05:00.000,34.663,0.896,354.319,733.047
2023-11-30T06:10:00.000,52.772,0.9540000000000001,790.593,1763.863
2023-11-30T06:15:00.000,41.402,0.894,427.093,681.159
2023-11-30T06:20:00.000,45.67,0.921,660.195,1373.864
2023-11-30T06:25:00.000,48.712,0.963,853.641,1585.37
2023-11-30T06:30:00.000,46.206,0.858,586.158,1548.992
2023-11-30T06:35:00.000,43.518,0.9560000000000001,510.379,594.596
2023-11-30T06:40:00.000,46.502,1.003,774.165,840.132
2023-11-30T06:45:00.000,53.749,1.002,1081.938,1130.124
2023-11-30T06:50:00.000,46.422,1.004,1055.938,701.242
2023-11-30T06:55:00.000,38.344,0.898,470.795,748.761
2023-11-30T07:00:00.000,51.044,0.905,829.786,1064.09
2023-11-30T07:05:00.000,63.002,0.984,1909.047,1467.02
2023-11-30T07:10:00.000,52.179,0.963,769.957,698.71
2023-11-30T07:15:00.000,61.21,0.9510000000000001,1420.832,2141.686
2023-11-30T07:20:00.000,56.979,0.888,1097.532,1793.847
2023-11-30T07:25:00.000,50.527,0.904,1341.717,989.876
2023-11-30T07:30:00.000,38.133,0.968,325.694,1476.589
