minute,rmssd,coverage,hf,lf
2023-11-05T00:00:00.000,41.029,0.843,360.557,757.988
2023-11-05T00:05:00.000,51.645,1.004,1037.561,430.857
2023-11-05T00:10:00.000,44.054,0.991,582.507,322.704
2023-11-05T00:15:00.000,53.06,1.002,1152.869,369.574
2023-11-05T00:20:00.000,49.45,1.005,882.227,471.296
2023-11-05T00:25:00.000,46.554,0.995,666.408,579.498
2023-11-05T00:30:00.000,47.885,1.003,771.701,522.628
2023-11-05T00:35:00.000,49.684,0.9520000000000001,728.256,434.725
2023-11-05T00:40:00.000,36.071,0.894,359.711,886.701
2023-11-05T00:45:00.000,19.133,0.932,105.908,948.181
2023-11-05T00:50:00.000,26.949,1.004,203.243,536.189
2023-11-05T00:55:00.000,31.67,1.001,323.158,902.345
2023-11-05T01:00:00.000,37.356,0.984,518.538,691.016
2023-11-05T01:05:00.000,44.923,1.003,739.504,632.374
2023-11-05T01:10:00.000,48.114,1.005,789.625,992.528
2023-11-05T01:15:00.000,47.143,1.001,663.781,908.247
2023-11-05T01:20:00.000,51.576,1.004,890.824,478.116
2023-11-05T01:25:00.000,55.463,0.997,934.233,261.65
2023-11-05T01:30:00.000,49.064,1.003,867.399,318.669
2023-11-05T01:40:00.000,33.595,0.89,250.455,455.729
2023-11-05T01:45:00.000,47.996,0.9550000000000001,761.687,529.956
2023-11-05T01:50:00.000,45.243,1.002,665.474,381.625
2023-11-05T01:55:00.000,47.125,0.809,424.241,1956.327
2023-11-05T02:00:00.000,40.547,1.001,472.769,1794.684
2023-11-05T02:05:00.000,48.543,0.811,500.403,5374.789
2023-11-05T02:10:00.000,42.087,0.998,494.024,1227.753
2023-11-05T02:15:00.000,33.446,0.919,232.187,1165.093
2023-11-05T02:20:00.000,27.087,0.972,164.756,969.187
2023-11-05T02:25:00.000,24.922,0.968,215.923,708.156
2023-11-05T02:30:00.000,36.272,1.003,392.733,960.908
2023-11-05T02:35:00.000,47.595,0.858,811.964,1398.351
2023-11-05T02:40:00.000,52.79,0.912,636.127,3039.222
2023-11-05T02:45:00.000,57.805,0.997,921.624,1826.512
2023-11-05T02:50:00.000,63.958,1.005,1452.627,710.784
2023-11-05T02:55:00.000,70.47,1.002,1179.315,1178.499
2023-11-05T03:00:00.000,74.412,0.991,1793.332,1239.464
2023-11-05T03:05:00.000,84.293,1.005,2184.303,713.429
2023-11-05T03:10:00.000,48.719,0.933,589.396,4462.016
2023-11-05T03:15:00.000,58.824,1.002,1099.956,682.776
2023-11-05T03:20:00.000,51.29,0.937,783.358,1617.619
2023-11-05T03:25:00.000,57.88,1.003,875.096,1130.948
2023-11-05T03:30:00.000,56.801,0.999,1261.817,995.858
2023-11-05T03:35:00.000,46.775,0.777,603.39,879.218
2023-11-05T03:40:00.000,55.387,1.003,1001.999,677.047
2023-11-05T03:45:00.000,52.035,0.7010000000000001,444.146,2984.172
2023-11-05T03:50:00.000,52.505,0.911,717.141,1364.769
2023-11-05T03:55:00.000,80.731,0.7000000000000001,1437.752,2317.388
2023-11-05T04:00:00.000,58.72,0.707,744.924,2612.331
2023-11-05T04:05:00.000,57.672,0.865,708.103,3513.21
2023-11-05T04:10:00.000,62.497,1.003,1252.907,433.141
2023-11-05T04:15:00.000,67.539,1.001,1192.618,1392.968
2023-11-05T04:20:00.000,63.91,1.004,898.919,866.708
2023-11-05T04:25:00.000,62.959,0.904,1060.059,565.806
2023-11-05T04:30:00.000,57.527,0.89,900.544,2044.759
2023-11-05T04:35:00.000,58.139,1.004,947.474,2087.945
2023-11-05T04:40:00.000,74.129,0.905,1485.787,1711.12
2023-11-05T04:45:00.000,82.042,0.796,1186.799,1693.918
2023-11-05T04:50:00.000,77.151,0.905,1902.252,1844.012
2023-11-05T04:55:00.000,64.556,0.886,1294.765,1546.642
2023-11-05T05:00:00.000,66.24,1.003,1483.845,2899.505
2023-11-05T05:05:00.000,59.296,1.004,1424.592,894.249
2023-11-05T05:10:00.000,71.283,0.847,958.523,6052.272
2023-11-05T05:15:00.000,77.003,0.968,2244.436,1198.667
2023-11-05T05:20:00.000,70.448,0.924,1527.208,1113.48
2023-11-05T05:25:00.000,64.642,1.003,1470.665,764.915
2023-11-05T05:35:00.000,76.145,0.986,2532.896,2741.46
2023-11-05T05:40:00.000,78.872,0.962,1877.112,2287.515
2023-11-05T05:45:00.000,80.555,0.988,2143.161,2441.827
2023-11-05T05:50:00.000,89.291,0.708,1329.697,3409.85
2023-11-05T05:55:00.000,80.684,0.75,1939.452,3068.484
2023-11-05T06:00:00.000,77.089,0.986,2379.123,2051.068
2023-11-05T06:15:00.000,66.533,0.984,1004.286,3713.113
2023-11-05T06:20:00.000,63.49,0.89,1272.117,2616.935
2023-11-05T06:25:00.000,61.47,0.791,1266.775,1749.966
2023-11-05T06:35:00.000,73.106,0.9460000000000001,2023.403,1073.009
2023-11-05T06:40:00.000,88.82,1.004,2704.292,1137.756
2023-11-05T06:45:00.000,97.462,0.9440000000000001,3770.085,923.692
2023-11-05T06:50:00.000,83.306,1.005,2473.854,818.709
2023-11-05T06:55:00.000,65.243,0.9470000000000001,1388.203,397.018
2023-11-05T07:00:00.000,72.931,0.997,1691.472,632.103
2023-11-05T07:15:00.000,56.67,0.8130000000000001,643.459,1494.928
2023-11-05T07:20:00.000,105.193,0.918,4072.734,1542.722
2023-11-05T07:25:00.000,88.017,0.979,2709.742,2659.609
2023-11-05T07:30:00.000,75.548,0.896,1245.413,2627.955
2023-11-05T07:35:00.000,94.487,0.915,3054.162,4852.451
2023-11-05T07:40:00.000,63.383,0.963,1070.922,1430.11
2023-11-05T07:45:00.000,63.562,0.987,1102.821,3434.76
2023-11-05T07:55:00.000,76.497,0.801,1206.233,1533.458
2023-11-05T08:00:00.000,70.683,0.709,727.634,4334.588
2023-11-05T08:10:00.000,54.641,0.87,888.459,1113.723
2023-11-05T08:15:00.000,96.781,0.93,3402.12,1659.615
2023-11-05T08:20:00.000,89.675,1.005,2385.446,2065.303
2023-11-05T08:25:00.000,83.652,0.961,2194.345,1411.277
2023-11-05T08:30:00.000,65.152,0.9480000000000001,1034.176,1600.358
2023-11-05T08:35:00.000,62.994,1.004,1112.072,1024.971
2023-11-05T08:40:00.000,82.56,0.869,1960.714,3656.831
2023-11-05T08:45:00.000,99.231,0.966,3679.182,4344.348
2023-11-05T08:50:00.000,105.501,0.841,2210.072,1974.081
2023-11-05T08:55:00.000,102.805,0.9470000000000001,3265.303,1989.154
2023-11-05T09:00:00.000,94.664,0.8250000000000001,2515.022,2444.806
2023-11-05T09:05:00.000,89.689,0.8160000000000001,2464.782,1292.943
2023-11-05T09:10:00.000,111.052,0.88,3239.17,1851.497
2023-11-05T09:15:00.000,100.658,0.783,2362.103,2290.464
2023-11-05T09:20:00.000,111.86,0.891,5562.238,997.392
2023-11-05T23:50:00.000,34.154,0.762,180.13,460.776
2023-11-05T23:55:00.000,49.838,0.982,748.147,2023.144
