minute,rmssd,coverage,hf,lf
2023-11-08T00:40:00.000,45.823,0.8,490.189,1016.841
2023-11-08T00:45:00.000,43.077,0.9400000000000001,750.056,2460.983
2023-11-08T00:50:00.000,58.1,0.903,1092.421,547.556
2023-11-08T00:55:00.000,53.295,1.003,900.077,736.506
2023-11-08T01:00:00.000,48.147,0.859,350.093,3684.351
2023-11-08T01:05:00.000,39.745,1.005,538.914,473.158
2023-11-08T01:10:00.000,45.894,0.996,661.555,327.922
2023-11-08T01:15:00.000,46.542,1.005,713.572,445.782
2023-11-08T01:20:00.000,44.983,1.003,700.48,391.839
2023-11-08T01:25:00.000,46.355,0.988,711.257,441.145
2023-11-08T01:30:00.000,41.138,1.003,454.728,426.325
2023-11-08T01:35:00.000,52.696,1.005,880.191,388.992
2023-11-08T01:40:00.000,39.841,0.9,356.846,1876.151
2023-11-08T01:45:00.000,29.193,1.003,261.254,893.169
2023-11-08T01:50:00.000,34.038,0.905,257.349,1166.774
2023-11-08T01:55:00.000,39.874,0.998,603.974,1795.065
2023-11-08T02:00:00.000,40.605,0.965,512.38,1253.588
2023-11-08T02:05:00.000,31.352,1.002,410.387,213.797
2023-11-08T02:10:00.000,35.413,1.004,372.085,236.942
2023-11-08T02:15:00.000,38.882,0.899,398.027,389.471
2023-11-08T02:20:00.000,51.381,1.006,1206.092,359.662
2023-11-08T02:25:00.000,53.321,1.002,1187.526,443.544
2023-11-08T02:30:00.000,44.679,0.961,549.866,2066.384
2023-11-08T02:35:00.000,40.325,0.973,454.918,3197.695
2023-11-08T02:40:00.000,54.328,1.005,1021.527,1763.052
2023-11-08T02:45:00.000,53.165,0.916,1064.836,601.891
2023-11-08T02:50:00.000,43.547,0.979,574.566,959.942
2023-11-08T02:55:00.000,46.978,1.004,641.378,3094.964
2023-11-08T03:00:00.000,51.871,0.974,840.44,1094.129
2023-11-08T03:05:00.000,50.181,1.003,1017.123,1876.399
2023-11-08T03:10:00.000,48.443,0.93,699.68,1514.014
2023-11-08T03:15:00.000,34.553,0.936,435.51,1256.877
2023-11-08T03:20:00.000,31.153,1.003,169.677,1695.853
2023-11-08T03:25:00.000,31.645,1.002,243.274,656.238
2023-11-08T03:30:00.000,49.864,0.9460000000000001,390.04,1429.718
2023-11-08T03:35:00.000,48.064,0.9440000000000001,829.864,1001.219
2023-11-08T03:40:00.000,54.154,0.924,694.664,761.637
2023-11-08T03:45:00.000,44.022,1.004,601.899,1064.043
2023-11-08T03:50:00.000,49.606,1.002,1312.409,920.637
2023-11-08T04:00:00.000,61.922,0.991,1381.269,545.665
2023-11-08T04:05:00.000,58.208,1.005,1111.917,1115.801
2023-11-08T04:10:00.000,57.534,1.001,1096.987,907.003
2023-11-08T04:15:00.000,59.129,0.996,979.704,661.029
2023-11-08T04:20:00.000,47.795,1.004,622.267,607.961
2023-11-08T04:25:00.000,53.767,0.918,781.014,1380.332
2023-11-08T04:30:00.000,57.695,0.9570000000000001,914.996,1926.558
2023-11-08T04:35:00.000,60.577,1.001,1429.74,710.351
2023-11-08T04:40:00.000,59.519,0.9450000000000001,844.943,532.125
2023-11-08T04:45:00.000,57.698,0.963,1023.977,2639.898
2023-11-08T04:50:00.000,62.462,0.916,1158.692,3167.883
2023-11-08T04:55:00.000,60.848,0.9400000000000001,1267.462,1259.673
2023-11-08T05:00:00.000,65.399,0.907,1044.852,2066.018
2023-11-08T05:05:00.000,53.372,0.9,840.283,723.405
2023-11-08T05:10:00.000,58.434,0.971,1483.77,664.768
2023-11-08T05:15:00.000,51.108,0.966,535.732,2003.444
2023-11-08T05:55:00.000,53.292,0.884,759.98,884.493
2023-11-08T06:00:00.000,73.886,0.997,2480.703,1665.087
2023-11-08T06:05:00.000,69.81,0.922,1449.05,1682.372
2023-11-08T06:10:00.000,64.881,0.93,1187.789,1917.096
2023-11-08T06:15:00.000,72.083,0.855,1411.729,2185.148
2023-11-08T06:20:00.000,66.916,0.741,1454.389,1147.125
2023-11-08T06:25:00.000,100.195,0.889,2555.546,2431.174
2023-11-08T06:30:00.000,49.686,0.977,627.562,756.056
2023-11-08T06:35:00.000,47.105,1.003,629.377,972.864
