minute,rmssd,coverage,hf,lf
2023-11-20T02:20:00.000,62.758,0.973,969.586,2307.73
2023-11-20T02:25:00.000,64.349,1.004,1195.846,1372.067
2023-11-20T02:30:00.000,69.085,1.003,1846.82,863.045
2023-11-20T02:35:00.000,62.113,0.934,1029.636,1041.942
2023-11-20T02:40:00.000,79.319,1.005,2258.281,1224.045
2023-11-20T02:45:00.000,69.759,1.002,1744.147,753.067
2023-11-20T02:50:00.000,65.363,0.887,1070.04,1038.499
2023-11-20T02:55:00.000,70.016,0.997,1678.09,874.281
2023-11-20T03:05:00.000,55.856,0.9570000000000001,919.267,1949.601
2023-11-20T03:10:00.000,66.359,1.001,1464.875,475.818
2023-11-20T03:15:00.000,68.433,1.006,1549.266,638.082
2023-11-20T03:20:00.000,79.536,1.002,2168.482,662.86
2023-11-20T03:25:00.000,79.213,0.8160000000000001,1921.327,898.305
2023-11-20T03:30:00.000,60.67,0.979,1210.148,1480.416
2023-11-20T03:35:00.000,58.081,0.9410000000000001,1065.229,2636.43
2023-11-20T03:40:00.000,60.509,1.003,1058.965,810.564
2023-11-20T03:45:00.000,61.9,1.005,1250.15,1258.018
2023-11-20T03:50:00.000,68.899,0.882,1383.379,821.585
2023-11-20T03:55:00.000,49.84,0.9520000000000001,615.537,1495.316
2023-11-20T04:00:00.000,43.591,0.926,567.171,1524.524
2023-11-20T04:05:00.000,54.919,0.982,923.823,1907.955
2023-11-20T04:10:00.000,70.802,0.913,1571.245,1687.0
2023-11-20T04:15:00.000,80.477,0.867,1297.872,3028.347
2023-11-20T04:20:00.000,59.663,1.004,1610.755,1685.039
2023-11-20T04:25:00.000,64.258,0.987,1309.325,847.238
2023-11-20T04:30:00.000,59.268,1.005,1051.749,1495.044
2023-11-20T04:35:00.000,62.429,0.996,1146.895,983.664
2023-11-20T04:40:00.000,66.726,0.873,1256.112,1744.901
2023-11-20T04:45:00.000,48.406,0.811,526.483,1667.366
2023-11-20T04:50:00.000,97.092,0.8320000000000001,2983.111,3257.392
2023-11-20T04:55:00.000,64.623,0.907,1440.182,9467.706
2023-11-20T05:00:00.000,76.194,0.882,1553.419,1431.885
2023-11-20T05:05:00.000,78.893,0.849,2086.493,1251.285
2023-11-20T05:10:00.000,89.458,1.004,3199.421,897.863
2023-11-20T05:15:00.000,76.877,0.991,1844.141,2016.742
2023-11-20T05:20:00.000,76.729,0.965,1344.632,6160.766
2023-11-20T05:25:00.000,69.87,0.976,1404.901,3434.21
2023-11-20T05:30:00.000,72.51,0.922,1326.348,2192.549
2023-11-20T05:35:00.000,76.288,0.9500000000000001,2210.235,3016.641
2023-11-20T05:40:00.000,83.424,0.898,1994.154,4740.675
2023-11-20T05:45:00.000,85.299,0.9490000000000001,3288.315,1177.509
2023-11-20T05:50:00.000,83.284,0.963,2192.069,2921.007
2023-11-20T05:55:00.000,66.622,0.879,1079.529,1997.801
2023-11-20T06:00:00.000,62.906,0.995,1132.209,1936.727
2023-11-20T06:05:00.000,77.838,0.891,1613.085,2485.357
2023-11-20T06:10:00.000,68.937,0.923,1450.686,2838.094
2023-11-20T06:15:00.000,64.212,0.9580000000000001,1174.941,1150.95
2023-11-20T06:20:00.000,79.536,0.963,2011.29,1112.747
2023-11-20T06:25:00.000,83.517,0.972,1854.646,2738.818
2023-11-20T06:30:00.000,74.454,0.894,1615.769,3980.302
2023-11-20T06:35:00.000,93.337,1.005,2869.788,1153.261
2023-11-20T06:40:00.000,76.008,0.933,1225.808,1585.397
2023-11-20T06:45:00.000,80.683,0.923,1318.484,2958.068
