minute,rmssd,coverage,hf,lf
2023-11-27T00:00:00.000,67.33,0.936,1485.43,609.365
2023-11-27T00:05:00.000,68.19,1.006,1380.49,879.799
2023-11-27T00:10:00.000,68.68,0.996,1373.699,600.586
2023-11-27T00:15:00.000,70.729,0.994,1638.099,768.966
2023-11-27T00:20:00.000,67.716,1.004,1643.591,342.348
2023-11-27T00:25:00.000,65.993,1.002,1371.524,423.302
2023-11-27T00:30:00.000,47.477,0.901,628.601,3649.942
2023-11-27T00:35:00.000,44.002,1.004,673.677,1459.934
2023-11-27T00:40:00.000,45.006,0.981,599.011,1701.453
2023-11-27T00:45:00.000,40.25,0.981,549.15,1599.527
2023-11-27T00:50:00.000,37.453,0.909,521.805,546.478
2023-11-27T00:55:00.000,35.858,0.903,326.485,450.337
2023-11-27T01:00:00.000,38.693,1.004,436.927,769.483
2023-11-27T01:05:00.000,40.739,1.003,485.467,430.408
2023-11-27T01:10:00.000,36.791,0.998,399.605,333.705
2023-11-27T01:15:00.000,41.68,1.005,578.82,531.232
2023-11-27T01:20:00.000,41.274,1.002,541.175,244.505
2023-11-27T01:25:00.000,42.618,1.005,532.538,467.292
2023-11-27T01:30:00.000,39.08,1.003,434.459,323.367
2023-11-27T01:35:00.000,42.337,1.003,631.798,381.016
2023-11-27T01:40:00.000,36.085,0.8210000000000001,278.062,318.222
2023-11-27T01:45:00.000,52.631,0.991,1039.21,769.493
2023-11-27T01:50:00.000,41.54,0.925,380.972,2480.128
2023-11-27T01:55:00.000,42.617,0.972,572.854,1874.801
2023-11-27T02:00:00.000,32.612,0.9460000000000001,283.41,1373.459
2023-11-27T02:05:00.000,53.796,0.92,481.73,2226.755
2023-11-27T02:10:00.000,43.546,0.996,639.934,942.23
2023-11-27T02:15:00.000,47.39,0.993,738.684,1823.136
2023-11-27T02:20:00.000,44.622,1.004,709.883,950.133
2023-11-27T02:25:00.000,40.195,1.003,448.993,633.282
2023-11-27T02:30:00.000,45.91,0.978,724.071,531.819
2023-11-27T02:35:00.000,38.913,0.879,326.451,2607.603
2023-11-27T02:40:00.000,41.068,0.994,621.519,1062.297
2023-11-27T02:45:00.000,45.317,0.995,611.936,721.493
2023-11-27T02:50:00.000,42.968,0.9390000000000001,442.295,1264.584
2023-11-27T03:05:00.000,59.086,0.877,822.248,3209.925
2023-11-27T03:10:00.000,56.766,1.004,922.755,1182.036
2023-11-27T03:15:00.000,54.085,0.9550000000000001,887.488,1151.06
2023-11-27T03:20:00.000,58.271,0.893,940.739,2182.019
2023-11-27T03:25:00.000,50.818,0.969,686.075,1262.472
2023-11-27T03:30:00.000,49.865,0.926,658.651,1653.641
2023-11-27T03:35:00.000,51.531,0.9420000000000001,664.936,2742.091
2023-11-27T03:40:00.000,59.772,0.911,899.462,1973.525
2023-11-27T03:45:00.000,59.987,0.9410000000000001,1139.824,1857.613
2023-11-27T03:50:00.000,54.374,0.811,954.025,840.734
2023-11-27T03:55:00.000,61.514,0.969,1441.097,804.003
2023-11-27T04:00:00.000,61.36,0.982,1281.383,1000.291
2023-11-27T04:05:00.000,56.343,0.847,697.773,3432.552
2023-11-27T04:10:00.000,52.58,1.003,777.336,487.576
2023-11-27T04:15:00.000,61.269,1.002,1306.544,811.518
2023-11-27T04:20:00.000,51.459,0.9590000000000001,681.663,1032.902
2023-11-27T04:25:00.000,72.237,0.9420000000000001,1610.08,5230.808
2023-11-27T04:30:00.000,68.181,1.003,1761.313,793.208
2023-11-27T04:35:00.000,66.546,1.002,1077.392,1208.875
2023-11-27T04:40:00.000,58.637,0.896,778.291,2412.911
2023-11-27T04:45:00.000,56.461,0.933,875.136,1736.007
2023-11-27T04:50:00.000,39.132,0.998,343.774,925.05
2023-11-27T04:55:00.000,37.629,0.9580000000000001,471.681,1128.068
2023-11-27T05:00:00.000,55.852,0.866,842.938,1714.358
2023-11-27T05:05:00.000,52.096,0.873,580.538,2446.164
2023-11-27T05:10:00.000,38.941,0.9580000000000001,445.411,1860.623
2023-11-27T05:15:00.000,61.345,0.973,1659.524,1297.496
2023-11-27T05:20:00.000,58.675,0.9420000000000001,1550.722,813.545
2023-11-27T05:25:00.000,62.835,1.004,1562.531,1458.181
2023-11-27T05:30:00.000,71.653,1.002,1824.528,656.325
2023-11-27T05:35:00.000,69.586,0.882,1884.776,494.62
2023-11-27T05:40:00.000,60.318,0.929,865.727,4396.481
2023-11-27T05:45:00.000,57.07,1.003,1366.59,991.026
2023-11-27T05:50:00.000,56.434,0.931,920.683,1316.857
2023-11-27T05:55:00.000,69.455,1.003,1560.621,1540.652
2023-11-27T06:00:00.000,59.871,0.933,933.18,604.465
2023-11-27T06:05:00.000,58.481,0.849,642.296,1169.76
2023-11-27T06:10:00.000,57.765,0.91,1157.125,795.449
2023-11-27T06:15:00.000,71.56,1.003,1616.937,1768.49
2023-11-27T06:20:00.000,76.37,0.994,2180.707,1990.721
2023-11-27T06:25:00.000,65.759,0.9390000000000001,1021.261,2443.398
2023-11-27T06:30:00.000,59.198,0.917,1012.382,1102.657
2023-11-27T06:35:00.000,73.059,0.92,1172.703,2585.957
2023-11-27T06:40:00.000,46.606,0.972,620.325,1112.606
2023-11-27T06:45:00.000,47.898,0.98,636.746,1133.769
2023-11-27T06:50:00.000,49.868,0.892,661.96,2081.095
