minute,rmssd,coverage,hf,lf
2023-11-16T00:00:00.000,54.852,0.912,797.644,984.87
2023-11-16T00:05:00.000,59.213,1.001,1331.245,732.003
2023-11-16T00:10:00.000,52.23,1.004,973.002,652.501
2023-11-16T00:15:00.000,54.113,0.883,973.362,1163.655
2023-11-16T00:20:00.000,33.932,0.994,251.102,1766.975
2023-11-16T00:25:00.000,19.008,0.93,57.703,496.223
2023-11-16T00:30:00.000,45.56,0.929,607.984,1207.32
2023-11-16T00:35:00.000,42.544,0.931,383.782,1625.861
2023-11-16T00:40:00.000,44.883,0.972,698.92,1223.367
2023-11-16T00:45:00.000,40.961,0.981,577.666,1009.733
2023-11-16T00:50:00.000,53.783,0.976,972.545,1102.711
2023-11-16T00:55:00.000,56.231,0.985,1097.137,731.692
2023-11-16T01:00:00.000,57.414,0.975,967.925,997.872
2023-11-16T01:05:00.000,64.224,0.9500000000000001,898.57,524.576
2023-11-16T01:10:00.000,68.492,0.892,1275.801,1046.874
2023-11-16T01:15:00.000,56.589,0.861,678.635,1420.179
2023-11-16T01:20:00.000,62.299,0.97,1119.695,531.579
2023-11-16T01:25:00.000,67.452,0.9460000000000001,1661.957,1050.123
2023-11-16T01:30:00.000,53.748,0.962,716.551,3430.557
2023-11-16T01:35:00.000,51.84,0.997,789.001,944.802
2023-11-16T01:40:00.000,62.425,0.899,883.562,657.949
2023-11-16T01:45:00.000,68.669,0.992,1967.5,1381.718
2023-11-16T01:50:00.000,58.815,0.992,1184.823,2311.41
2023-11-16T01:55:00.000,61.196,0.908,964.4,1913.345
2023-11-16T02:00:00.000,67.167,0.921,1113.686,1307.056
2023-11-16T02:05:00.000,76.769,0.919,2135.656,1441.434
2023-11-16T02:10:00.000,66.447,0.998,1491.205,3649.377
2023-11-16T02:15:00.000,67.448,1.004,1769.101,1878.332
2023-11-16T02:20:00.000,65.037,0.99,1332.227,1740.844
2023-11-16T02:25:00.000,59.673,1.001,1162.368,608.099
2023-11-16T02:30:00.000,53.183,0.9,642.25,1017.432
2023-11-16T02:35:00.000,52.944,0.979,1056.889,752.739
2023-11-16T02:40:00.000,54.71,0.975,1067.889,465.774
2023-11-16T02:45:00.000,56.726,0.976,1044.892,647.995
2023-11-16T02:50:00.000,66.977,0.892,1559.863,3737.582
2023-11-16T02:55:00.000,66.363,0.984,1381.781,1500.739
2023-11-16T03:00:00.000,74.166,0.9450000000000001,1580.972,1113.093
2023-11-16T03:05:00.000,65.408,0.897,1388.376,1608.6
2023-11-16T03:10:00.000,65.447,0.885,925.83,3012.508
2023-11-16T03:15:00.000,79.375,0.966,1864.428,1946.895
2023-11-16T03:20:00.000,66.811,0.776,882.717,1077.581
2023-11-16T03:25:00.000,83.505,0.912,2127.123,1945.544
2023-11-16T03:30:00.000,76.594,0.799,896.507,4982.307
2023-11-16T03:35:00.000,81.894,0.858,1289.71,2044.414
2023-11-16T03:40:00.000,84.385,0.857,1481.675,2717.52
2023-11-16T03:45:00.000,84.561,0.899,1278.274,3811.762
2023-11-16T03:50:00.000,72.765,0.896,1295.414,2446.278
2023-11-16T03:55:00.000,79.763,0.855,1558.892,4650.527
2023-11-16T04:00:00.000,77.26,0.915,1270.037,1773.67
2023-11-16T04:05:00.000,50.591,0.875,368.335,1466.18
2023-11-16T04:10:00.000,56.944,1.002,1430.928,1379.167
2023-11-16T04:15:00.000,84.028,0.972,2322.796,1680.429
2023-11-16T04:20:00.000,88.252,0.908,1677.144,2110.73
2023-11-16T04:25:00.000,72.255,0.971,1345.066,2578.956
2023-11-16T04:30:00.000,68.926,0.975,1773.731,1605.851
2023-11-16T04:35:00.000,73.805,0.994,2004.656,959.474
2023-11-16T04:40:00.000,64.669,1.001,1524.481,2536.649
2023-11-16T04:45:00.000,66.43,1.005,1442.516,952.933
2023-11-16T04:50:00.000,77.478,1.002,2114.065,827.214
