minute,rmssd,coverage,hf,lf
2023-11-19T01:10:00.000,97.834,0.7010000000000001,1859.641,2056.817
2023-11-19T01:15:00.000,74.635,0.983,1024.573,1804.688
2023-11-19T01:20:00.000,73.918,0.8180000000000001,1651.256,2646.869
2023-11-19T01:25:00.000,70.095,1.005,1141.872,1995.929
2023-11-19T01:30:00.000,63.384,0.9530000000000001,1931.018,4037.972
2023-11-19T01:35:00.000,76.507,0.991,1515.727,1886.026
2023-11-19T01:40:00.000,77.833,0.968,1441.427,2003.698
2023-11-19T01:45:00.000,76.783,0.975,1787.282,816.865
2023-11-19T01:50:00.000,89.909,1.005,2692.232,825.52
2023-11-19T01:55:00.000,74.268,1.004,1274.425,838.714
2023-11-19T02:00:00.000,72.944,0.902,1391.223,1260.797
2023-11-19T02:05:00.000,91.748,0.9460000000000001,2508.913,2541.903
2023-11-19T02:10:00.000,73.806,1.005,1696.603,638.21
2023-11-19T02:15:00.000,75.702,1.004,1843.393,933.78
2023-11-19T02:20:00.000,78.541,1.001,1876.539,944.201
2023-11-19T02:50:00.000,85.56,0.973,2466.066,2562.854
2023-11-19T02:55:00.000,86.222,1.006,2069.671,4701.354
2023-11-19T03:00:00.000,88.006,0.966,2879.283,1778.173
2023-11-19T03:05:00.000,72.627,0.964,1801.168,3727.924
2023-11-19T03:10:00.000,69.188,0.925,1198.615,2371.476
2023-11-19T03:15:00.000,66.773,0.999,1629.686,917.224
2023-11-19T03:20:00.000,53.954,0.9440000000000001,842.687,1848.463
2023-11-19T03:25:00.000,60.296,1.004,1385.022,1230.953
2023-11-19T03:30:00.000,69.119,1.005,1638.411,1170.586
2023-11-19T03:35:00.000,71.387,1.004,1499.66,739.42
2023-11-19T03:40:00.000,80.363,1.003,2195.591,1391.053
2023-11-19T03:45:00.000,78.289,0.991,2043.127,889.565
2023-11-19T03:50:00.000,81.894,0.961,2669.048,1672.902
2023-11-19T03:55:00.000,80.765,1.003,2381.311,669.366
2023-11-19T04:00:00.000,70.935,1.004,1777.581,1335.949
2023-11-19T04:05:00.000,80.971,0.995,1838.218,1658.122
2023-11-19T04:15:00.000,65.9,0.917,757.929,2739.758
2023-11-19T04:25:00.000,82.949,0.8190000000000001,1289.602,3055.744
2023-11-19T04:30:00.000,75.679,0.927,1789.978,3500.011
2023-11-19T04:35:00.000,89.127,0.9430000000000001,2336.512,3350.324
2023-11-19T04:40:00.000,80.495,0.9440000000000001,1748.885,3817.849
2023-11-19T04:45:00.000,72.335,0.992,1945.355,2243.249
2023-11-19T04:50:00.000,67.765,1.005,1725.921,723.072
2023-11-19T04:55:00.000,61.477,1.002,1273.311,1130.927
2023-11-19T05:00:00.000,62.678,0.93,1083.478,1170.407
2023-11-19T05:05:00.000,77.978,0.925,2713.381,2811.366
2023-11-19T05:10:00.000,72.751,0.922,1412.722,1867.132
2023-11-19T05:15:00.000,61.235,0.909,916.084,3314.383
2023-11-19T05:20:00.000,69.832,1.002,1901.044,2355.409
2023-11-19T05:25:00.000,59.068,0.838,796.839,679.52
2023-11-19T05:30:00.000,71.942,0.924,2331.704,3661.428
2023-11-19T05:35:00.000,78.538,0.904,1527.173,5561.647
2023-11-19T05:40:00.000,82.767,0.755,1648.789,2940.261
2023-11-19T05:45:00.000,67.862,0.967,1195.292,3126.759
2023-11-19T05:50:00.000,55.391,0.9410000000000001,773.262,1968.386
2023-11-19T05:55:00.000,64.135,0.998,1457.232,2390.597
2023-11-19T06:00:00.000,62.575,0.91,1165.629,1664.222
2023-11-19T06:05:00.000,61.79,0.9500000000000001,1290.652,2011.517
2023-11-19T06:10:00.000,66.365,0.8190000000000001,1229.526,1998.446
2023-11-19T06:15:00.000,75.59,0.983,2022.75,807.468
2023-11-19T06:20:00.000,81.106,1.003,2221.61,1552.092
2023-11-19T06:25:00.000,69.734,0.934,1758.66,1277.794
2023-11-19T06:30:00.000,70.747,1.004,1383.945,2580.645
2023-11-19T06:35:00.000,69.933,1.003,1754.112,1683.885
2023-11-19T06:40:00.000,67.505,0.961,1651.275,728.662
2023-11-19T07:00:00.000,64.967,0.965,1361.997,1545.906
2023-11-19T07:05:00.000,72.996,0.987,1641.427,2299.309
2023-11-19T07:10:00.000,52.199,0.966,536.522,2472.934
2023-11-19T07:15:00.000,63.388,0.968,1304.43,2396.231
2023-11-19T07:25:00.000,42.904,0.928,562.665,1356.814
