minute,rmssd,coverage,hf,lf
2023-11-22T00:00:00.000,37.237,0.918,471.081,1157.173
2023-11-22T00:05:00.000,24.148,0.9500000000000001,92.1,593.821
2023-11-22T00:10:00.000,26.586,0.973,239.252,1280.605
2023-11-22T00:15:00.000,30.182,0.913,314.68,604.02
2023-11-22T00:20:00.000,34.519,0.991,441.333,1167.505
2023-11-22T00:25:00.000,35.394,1.003,489.716,644.777
2023-11-22T00:30:00.000,35.548,1.003,549.889,372.993
2023-11-22T00:35:00.000,39.48,1.003,555.819,549.724
2023-11-22T00:40:00.000,39.286,1.003,632.887,401.163
2023-11-22T00:45:00.000,40.294,0.998,626.329,447.006
2023-11-22T00:50:00.000,45.72,1.003,786.306,707.309
2023-11-22T00:55:00.000,47.003,0.9390000000000001,990.872,560.494
2023-11-22T01:00:00.000,43.179,0.865,365.699,2217.702
2023-11-22T01:05:00.000,49.068,0.971,722.586,355.331
2023-11-22T01:10:00.000,47.787,0.9430000000000001,753.904,1003.708
2023-11-22T01:15:00.000,43.731,0.975,678.286,5077.062
2023-11-22T01:20:00.000,51.456,0.861,454.645,3406.956
2023-11-22T01:25:00.000,35.348,0.962,460.286,2020.821
2023-11-22T01:30:00.000,37.515,0.9420000000000001,401.742,1414.531
2023-11-22T01:35:00.000,38.387,0.906,309.126,1104.601
2023-11-22T01:40:00.000,38.412,0.988,401.459,2672.026
2023-11-22T01:45:00.000,52.631,0.9400000000000001,918.267,3462.955
2023-11-22T01:50:00.000,48.602,0.9490000000000001,738.818,719.071
2023-11-22T01:55:00.000,52.09,0.98,1168.752,710.746
2023-11-22T02:00:00.000,52.005,1.001,848.159,2027.781
2023-11-22T02:05:00.000,54.106,1.005,960.811,988.747
2023-11-22T02:10:00.000,51.995,0.984,926.318,774.957
2023-11-22T02:15:00.000,62.555,1.004,1442.328,445.317
2023-11-22T02:20:00.000,56.966,0.994,988.707,1069.697
2023-11-22T02:25:00.000,59.775,1.005,1011.745,922.043
2023-11-22T02:30:00.000,67.372,1.004,1327.099,1312.532
2023-11-22T02:35:00.000,61.126,1.004,1175.915,559.197
2023-11-22T02:45:00.000,50.662,1.0,841.025,816.559
2023-11-22T02:50:00.000,53.937,0.853,747.416,685.056
2023-11-22T02:55:00.000,53.014,1.003,1069.094,976.042
2023-11-22T03:00:00.000,66.531,0.85,1231.389,3660.453
2023-11-22T03:05:00.000,75.778,1.006,2316.718,2264.306
2023-11-22T03:10:00.000,58.028,0.968,841.016,1651.038
2023-11-22T03:15:00.000,72.972,0.856,1637.862,3656.485
2023-11-22T03:20:00.000,64.466,0.917,1166.682,2275.956
2023-11-22T03:25:00.000,60.727,0.963,1119.046,2212.869
2023-11-22T03:30:00.000,61.297,0.97,1257.652,1925.778
2023-11-22T03:35:00.000,35.325,0.756,156.936,783.528
2023-11-22T03:40:00.000,48.195,1.004,968.037,1366.816
2023-11-22T03:45:00.000,52.578,0.997,910.341,1086.768
2023-11-22T03:50:00.000,56.445,0.992,976.396,427.146
2023-11-22T03:55:00.000,54.658,1.005,951.37,621.652
2023-11-22T04:00:00.000,54.227,0.9560000000000001,1044.39,860.642
2023-11-22T04:05:00.000,55.657,1.004,944.161,752.642
2023-11-22T04:10:00.000,53.929,0.922,1007.798,896.746
2023-11-22T04:15:00.000,70.03,0.9580000000000001,1767.725,2349.735
2023-11-22T04:20:00.000,64.53,1.005,1292.981,1041.271
2023-11-22T04:25:00.000,61.647,0.996,1242.899,2456.035
2023-11-22T04:30:00.000,55.141,0.887,906.765,1217.395
2023-11-22T04:35:00.000,66.911,0.908,1399.04,1979.462
2023-11-22T04:40:00.000,59.943,1.0,762.753,3826.892
2023-11-22T04:45:00.000,62.063,0.854,1275.905,1720.284
2023-11-22T04:50:00.000,65.57,1.001,1582.689,1518.499
2023-11-22T04:55:00.000,25.756,0.931,102.291,754.092
2023-11-22T05:00:00.000,49.374,0.929,587.188,1753.277
2023-11-22T05:05:00.000,62.269,0.889,1177.758,1611.889
2023-11-22T05:10:00.000,58.13,0.885,1402.99,1226.607
2023-11-22T05:15:00.000,62.417,0.917,953.505,1274.953
2023-11-22T05:20:00.000,57.957,0.9440000000000001,1010.984,1935.162
2023-11-22T05:35:00.000,55.999,1.004,1050.626,1202.576
2023-11-22T05:40:00.000,63.888,1.002,1549.266,1370.841
2023-11-22T05:45:00.000,62.493,1.005,1410.492,1079.268
2023-11-22T06:00:00.000,81.071,1.003,2377.432,1606.668
2023-11-22T06:05:00.000,64.926,0.965,1187.866,1536.217
2023-11-22T06:10:00.000,56.056,0.965,1007.755,905.838
2023-11-22T06:15:00.000,59.906,0.969,1102.804,1566.793
2023-11-22T06:20:00.000,60.266,0.916,855.588,2052.364
2023-11-22T06:25:00.000,64.203,0.996,1562.326,2410.284
2023-11-22T06:30:00.000,60.711,0.9,1182.666,2750.763
2023-11-22T06:35:00.000,72.357,0.736,2322.062,2067.681
