minute,rmssd,coverage,hf,lf
2023-11-04T00:00:00.000,64.55,1.0,1402.889,624.8
2023-11-04T00:05:00.000,62.804,1.004,1359.056,790.303
2023-11-04T00:10:00.000,57.125,0.997,908.04,424.397
2023-11-04T00:15:00.000,54.201,1.004,891.704,414.781
2023-11-04T00:20:00.000,56.709,1.003,1071.052,424.948
2023-11-04T00:25:00.000,49.744,1.003,710.428,761.944
2023-11-04T00:30:00.000,51.504,0.876,513.718,1736.637
2023-11-04T00:35:00.000,46.606,0.996,497.392,1931.658
2023-11-04T00:40:00.000,46.786,0.913,808.124,2059.716
2023-11-04T00:45:00.000,27.771,0.977,186.444,792.792
2023-11-04T00:50:00.000,34.321,0.917,387.341,1287.996
2023-11-04T00:55:00.000,50.246,0.927,1152.392,3846.705
2023-11-04T01:00:00.000,47.129,0.968,866.396,833.259
2023-11-04T01:05:00.000,53.284,1.002,943.448,598.788
2023-11-04T01:10:00.000,49.094,0.992,656.374,914.288
2023-11-04T01:15:00.000,47.941,0.871,733.539,1465.196
2023-11-04T01:20:00.000,53.545,1.001,796.334,732.622
2023-11-04T01:25:00.000,44.151,0.9470000000000001,571.369,3987.34
2023-11-04T01:30:00.000,59.387,0.998,933.036,958.719
2023-11-04T01:35:00.000,64.218,1.005,1250.107,813.562
2023-11-04T01:40:00.000,64.568,0.911,1413.323,916.205
2023-11-04T02:05:00.000,57.578,1.006,1011.539,393.56
2023-11-04T02:10:00.000,60.186,0.993,1232.092,718.286
2023-11-04T02:15:00.000,56.996,0.997,986.067,774.788
2023-11-04T02:20:00.000,51.684,0.975,731.03,624.062
2023-11-04T02:25:00.000,36.015,0.9500000000000001,480.045,1429.969
2023-11-04T02:30:00.000,42.547,0.89,423.74,1457.532
2023-11-04T02:35:00.000,48.568,0.985,642.979,672.649
2023-11-04T02:40:00.000,36.105,0.908,249.499,887.996
2023-11-04T02:55:00.000,47.337,0.889,525.674,770.03
2023-11-04T03:00:00.000,38.558,0.903,343.35,1568.419
2023-11-04T03:05:00.000,48.364,0.997,660.976,719.472
2023-11-04T03:10:00.000,55.768,1.002,1016.262,612.691
2023-11-04T03:15:00.000,61.455,0.996,1149.052,914.77
2023-11-04T03:20:00.000,55.006,1.005,912.347,687.727
2023-11-04T03:25:00.000,61.619,0.974,1124.715,598.069
2023-11-04T03:30:00.000,50.736,0.974,773.639,910.018
2023-11-04T03:35:00.000,55.133,1.006,864.066,1341.619
2023-11-04T03:40:00.000,57.208,1.001,1006.783,1475.181
2023-11-04T03:45:00.000,51.268,0.922,699.986,1470.166
2023-11-04T03:50:00.000,34.738,0.999,342.876,525.949
2023-11-04T03:55:00.000,54.542,0.895,815.549,2098.076
2023-11-04T04:00:00.000,42.152,0.997,650.078,1900.632
2023-11-04T04:05:00.000,47.936,0.9470000000000001,709.704,1783.819
2023-11-04T04:10:00.000,46.112,0.99,787.89,878.693
2023-11-04T04:15:00.000,40.952,1.003,548.69,781.625
2023-11-04T04:20:00.000,56.159,0.976,852.736,2031.947
2023-11-04T04:25:00.000,61.88,0.9460000000000001,1381.267,1691.789
2023-11-04T04:30:00.000,50.007,0.768,846.702,1296.72
2023-11-04T04:35:00.000,70.465,0.839,1657.089,2098.686
2023-11-04T04:40:00.000,69.763,0.836,910.803,1634.731
2023-11-04T04:45:00.000,75.815,0.886,1545.622,1853.51
2023-11-04T04:50:00.000,67.042,1.003,1472.586,2099.609
2023-11-04T04:55:00.000,71.478,1.003,1860.8,1865.633
2023-11-04T05:00:00.000,69.772,1.004,1512.627,836.802
2023-11-04T05:05:00.000,64.577,1.004,1179.535,973.824
2023-11-04T05:10:00.000,71.39,0.909,1928.016,1027.217
2023-11-04T05:15:00.000,70.586,0.892,1291.445,1582.75
2023-11-04T05:20:00.000,64.155,0.993,1137.736,1631.277
2023-11-04T05:25:00.000,56.038,0.963,1260.635,1724.102
2023-11-04T05:30:00.000,50.8,0.922,803.575,1319.847
2023-11-04T05:35:00.000,82.193,0.8190000000000001,1466.034,1096.71
2023-11-04T05:40:00.000,65.336,0.993,1462.144,3013.241
2023-11-04T05:45:00.000,50.051,0.966,501.407,1485.823
2023-11-04T05:50:00.000,44.47,0.974,543.587,672.592
2023-11-04T06:05:00.000,59.721,0.932,871.085,2267.075
2023-11-04T06:20:00.000,54.297,0.9450000000000001,965.815,1372.819
2023-11-04T06:45:00.000,47.171,0.908,454.88,1256.771
2023-11-04T06:50:00.000,52.456,1.004,807.852,677.589
2023-11-04T06:55:00.000,62.944,0.873,1080.639,2258.669
2023-11-04T07:00:00.000,70.354,0.871,1020.628,1641.688
2023-11-04T07:05:00.000,69.618,0.882,1048.323,1409.244
2023-11-04T07:10:00.000,68.707,1.001,1075.19,1540.365
2023-11-04T07:15:00.000,68.043,0.787,1613.597,1814.058
2023-11-04T23:55:00.000,31.118,0.8180000000000001,266.752,351.614
