minute,rmssd,coverage,hf,lf
2023-11-25T00:40:00.000,36.853,0.8240000000000001,372.712,1149.732
2023-11-25T00:45:00.000,47.038,0.9420000000000001,600.797,3164.117
2023-11-25T00:50:00.000,39.508,0.893,249.546,1575.276
2023-11-25T00:55:00.000,48.014,1.003,773.924,2958.373
2023-11-25T01:00:00.000,53.835,1.005,1189.802,589.182
2023-11-25T01:05:00.000,60.267,0.995,1084.272,567.502
2023-11-25T01:10:00.000,51.92,1.005,783.17,305.374
2023-11-25T01:15:00.000,52.084,0.9570000000000001,838.802,688.502
2023-11-25T01:20:00.000,63.388,0.969,1264.579,1040.749
2023-11-25T01:25:00.000,52.08,1.006,744.463,639.468
2023-11-25T01:30:00.000,54.935,1.004,1049.717,659.68
2023-11-25T01:35:00.000,64.058,0.992,1403.324,693.18
2023-11-25T01:40:00.000,54.97,0.9430000000000001,811.534,1168.355
2023-11-25T01:45:00.000,59.319,0.972,1086.255,889.501
2023-11-25T01:50:00.000,49.544,0.85,801.069,1052.37
2023-11-25T01:55:00.000,56.968,0.986,1110.454,2498.366
2023-11-25T02:15:00.000,62.598,1.006,1396.542,511.254
2023-11-25T02:20:00.000,46.479,0.809,557.964,557.147
2023-11-25T02:25:00.000,56.819,0.895,992.558,2401.219
2023-11-25T02:30:00.000,59.951,1.003,1040.384,540.051
2023-11-25T02:35:00.000,64.81,1.005,1288.235,719.757
2023-11-25T02:40:00.000,63.554,0.982,1315.782,1335.115
2023-11-25T02:45:00.000,52.146,0.9480000000000001,774.278,2619.308
2023-11-25T02:50:00.000,52.553,0.961,728.653,936.649
2023-11-25T02:55:00.000,58.679,1.003,1220.071,962.282
2023-11-25T03:00:00.000,74.247,0.924,2145.801,1950.143
2023-11-25T03:05:00.000,80.219,0.997,2159.122,4194.861
2023-11-25T03:10:00.000,59.174,0.995,1091.403,768.251
2023-11-25T03:15:00.000,68.496,0.9380000000000001,1464.2,630.283
2023-11-25T03:20:00.000,52.248,0.9560000000000001,1039.495,3846.66
2023-11-25T03:30:00.000,64.68,0.995,1128.194,3497.882
2023-11-25T03:35:00.000,35.374,0.97,204.289,817.99
2023-11-25T03:40:00.000,55.707,0.928,694.615,1217.318
2023-11-25T03:45:00.000,70.131,0.834,1386.7,2711.59
2023-11-25T03:55:00.000,85.42,0.9490000000000001,1642.225,2139.517
2023-11-25T04:00:00.000,69.525,0.904,1627.963,2190.009
2023-11-25T04:05:00.000,81.403,0.989,2107.906,3770.675
2023-11-25T04:10:00.000,67.055,0.989,1722.179,1739.008
2023-11-25T04:15:00.000,69.56,1.004,1712.299,1977.851
2023-11-25T04:20:00.000,59.323,1.002,946.056,1426.098
2023-11-25T04:25:00.000,60.595,0.875,920.996,1566.745
2023-11-25T04:30:00.000,65.239,0.963,1201.108,1134.929
2023-11-25T04:35:00.000,86.636,1.003,2452.995,1274.301
2023-11-25T04:40:00.000,83.056,1.006,1861.713,930.616
2023-11-25T04:45:00.000,77.981,0.989,1530.477,885.491
2023-11-25T04:50:00.000,60.203,0.911,502.19,7066.71
2023-11-25T04:55:00.000,59.674,1.004,901.959,877.09
2023-11-25T05:00:00.000,64.35,1.004,1209.778,1032.332
2023-11-25T05:05:00.000,68.265,0.934,1744.916,675.19
2023-11-25T05:10:00.000,67.248,0.792,1520.053,2117.202
2023-11-25T05:20:00.000,63.596,0.904,1333.86,2428.148
2023-11-25T05:25:00.000,71.88,0.919,1261.655,1587.569
2023-11-25T05:30:00.000,62.486,0.961,1110.53,4209.476
2023-11-25T05:35:00.000,62.609,0.973,1199.824,1867.749
2023-11-25T05:40:00.000,67.723,1.004,1409.507,1447.95
2023-11-25T05:45:00.000,53.22,0.922,538.067,2188.044
2023-11-25T05:50:00.000,51.726,0.991,1035.057,997.633
2023-11-25T05:55:00.000,47.177,1.002,703.761,589.153
2023-11-25T06:00:00.000,57.77,0.892,1177.854,663.457
2023-11-25T06:05:00.000,78.457,0.995,2633.104,2436.848
2023-11-25T06:10:00.000,52.074,0.9480000000000001,595.102,1969.05
2023-11-25T06:15:00.000,58.578,0.888,914.678,1058.863
2023-11-25T06:20:00.000,71.533,0.9560000000000001,1934.365,1870.947
2023-11-25T06:25:00.000,53.906,0.9420000000000001,620.07,1403.98
2023-11-25T06:30:00.000,57.897,0.788,840.838,2599.635
2023-11-25T06:35:00.000,67.202,0.9580000000000001,1559.256,1765.141
2023-11-25T06:40:00.000,61.707,0.909,1172.984,1557.482
2023-11-25T06:45:00.000,56.617,0.974,1449.382,684.089
2023-11-25T06:50:00.000,69.173,0.719,672.947,1338.765
2023-11-25T07:00:00.000,67.804,0.8310000000000001,1505.883,1177.333
2023-11-25T07:05:00.000,54.766,0.788,857.178,760.056
2023-11-25T07:10:00.000,66.895,1.003,1903.326,1143.256
2023-11-25T07:15:00.000,69.647,0.786,799.304,1313.555
2023-11-25T07:20:00.000,76.78,0.962,2186.787,1549.416
2023-11-25T07:25:00.000,60.06,0.8200000000000001,664.105,1840.753
2023-11-25T07:35:00.000,54.975,0.778,968.724,3241.106
2023-11-25T23:40:00.000,34.373,0.932,342.589,443.377
2023-11-25T23:45:00.000,40.47,0.987,504.616,668.598
2023-11-25T23:50:00.000,43.576,0.929,652.013,637.693
2023-11-25T23:55:00.000,43.969,0.961,758.855,765.662
