minute,rmssd,coverage,hf,lf
2023-11-21T00:30:00.000,55.948,0.738,712.453,1254.253
2023-11-21T00:35:00.000,62.759,0.99,1357.749,862.578
2023-11-21T00:40:00.000,57.126,0.934,1216.235,503.604
2023-11-21T00:45:00.000,66.871,1.005,1610.494,479.451
2023-11-21T00:50:00.000,64.784,1.002,1172.426,517.435
2023-11-21T00:55:00.000,74.775,0.9530000000000001,1936.35,771.894
2023-11-21T01:00:00.000,71.644,1.005,1215.044,1959.865
2023-11-21T01:05:00.000,79.602,0.896,1647.428,838.126
2023-11-21T01:10:00.000,69.737,1.002,1350.651,1237.762
2023-11-21T01:15:00.000,66.622,1.005,1305.021,461.552
2023-11-21T01:20:00.000,72.384,1.003,1516.156,875.286
2023-11-21T01:25:00.000,66.94,1.004,1230.439,1072.624
2023-11-21T01:30:00.000,63.911,1.004,1416.613,503.297
2023-11-21T01:35:00.000,72.204,1.003,1966.53,341.827
2023-11-21T01:40:00.000,76.138,0.996,1842.224,1088.234
2023-11-21T01:45:00.000,73.231,1.003,2135.356,466.953
2023-11-21T01:50:00.000,53.93,1.004,1038.701,1221.447
2023-11-21T01:55:00.000,21.355,0.885,110.285,694.17
2023-11-21T02:00:00.000,35.533,0.882,327.409,751.968
2023-11-21T02:05:00.000,20.029,0.968,93.871,306.872
2023-11-21T02:10:00.000,42.874,0.925,566.046,1678.789
2023-11-21T02:15:00.000,41.904,0.975,588.968,2061.518
2023-11-21T02:20:00.000,42.818,0.921,811.246,1230.292
2023-11-21T02:25:00.000,45.822,0.9590000000000001,601.942,1181.06
2023-11-21T02:30:00.000,50.128,1.004,998.919,483.063
2023-11-21T02:35:00.000,51.33,1.003,1050.824,496.42
2023-11-21T02:40:00.000,56.712,0.924,775.372,3053.714
2023-11-21T02:45:00.000,58.296,1.002,1176.946,863.488
2023-11-21T02:50:00.000,69.255,1.005,1308.943,1080.218
2023-11-21T02:55:00.000,63.319,0.9530000000000001,1241.683,2008.849
2023-11-21T03:00:00.000,68.118,1.002,1368.466,1025.287
2023-11-21T03:05:00.000,55.108,0.922,852.338,3009.627
2023-11-21T03:10:00.000,72.622,0.999,1768.584,1056.827
2023-11-21T03:15:00.000,71.516,0.978,1927.751,738.713
2023-11-21T03:20:00.000,71.311,0.963,1401.803,1751.47
2023-11-21T03:25:00.000,55.525,0.9390000000000001,1145.357,699.35
2023-11-21T03:30:00.000,65.03,1.007,1374.813,2866.597
2023-11-21T03:35:00.000,67.653,0.9500000000000001,903.613,1256.834
2023-11-21T03:40:00.000,57.58,0.856,1095.236,3400.159
2023-11-21T03:45:00.000,64.098,1.006,1474.446,1678.298
2023-11-21T03:50:00.000,63.135,1.003,1476.289,1162.555
2023-11-21T03:55:00.000,60.515,1.002,1182.39,1253.695
2023-11-21T04:00:00.000,53.224,0.855,596.093,1870.538
2023-11-21T04:05:00.000,67.566,1.006,1199.475,729.931
2023-11-21T04:10:00.000,75.026,0.994,1797.38,1059.368
2023-11-21T04:15:00.000,81.584,0.994,1825.936,1742.052
2023-11-21T04:20:00.000,80.197,0.773,1757.553,2203.642
2023-11-21T04:25:00.000,85.233,0.973,2075.234,1193.261
2023-11-21T04:30:00.000,82.135,1.001,2131.561,1307.384
2023-11-21T04:45:00.000,73.343,0.905,1843.852,2593.013
2023-11-21T04:50:00.000,61.744,0.974,1236.458,1775.968
2023-11-21T04:55:00.000,73.676,0.964,1263.217,2104.656
2023-11-21T05:00:00.000,71.892,0.793,2204.244,1915.049
2023-11-21T05:05:00.000,82.131,0.901,1723.946,2152.856
2023-11-21T05:10:00.000,65.071,0.931,1342.159,1386.802
2023-11-21T05:15:00.000,61.628,0.993,1113.991,2311.323
2023-11-21T05:20:00.000,51.444,0.9430000000000001,618.136,1486.871
2023-11-21T05:25:00.000,51.773,0.985,1089.313,1408.025
2023-11-21T05:30:00.000,59.922,0.997,781.914,2472.86
2023-11-21T05:35:00.000,58.735,0.965,1194.379,1259.941
2023-11-21T05:40:00.000,58.782,1.003,1049.253,1486.285
2023-11-21T05:45:00.000,46.757,0.877,703.293,909.608
2023-11-21T05:50:00.000,59.132,0.917,818.079,2842.456
2023-11-21T05:55:00.000,49.631,1.005,742.784,482.323
2023-11-21T06:00:00.000,58.88,0.806,992.976,987.993
2023-11-21T06:05:00.000,86.782,1.004,2721.673,1402.877
2023-11-21T06:10:00.000,70.202,0.982,1554.975,1632.125
2023-11-21T06:15:00.000,64.093,0.96,1124.311,1733.781
2023-11-21T06:20:00.000,62.396,1.006,1261.906,1215.758
2023-11-21T06:25:00.000,63.871,0.911,1291.726,2335.318
2023-11-21T06:30:00.000,62.161,1.005,1569.888,3310.64
2023-11-21T06:35:00.000,73.208,1.002,1886.857,1200.946
2023-11-21T06:40:00.000,70.321,0.9430000000000001,1097.975,2797.395
2023-11-21T06:45:00.000,80.282,0.9580000000000001,1721.997,1956.313
2023-11-21T06:50:00.000,86.622,0.997,2394.34,2072.489
2023-11-21T06:55:00.000,70.476,0.961,1345.133,1488.427
2023-11-21T07:00:00.000,61.109,0.8160000000000001,1319.401,1439.14
2023-11-21T23:10:00.000,56.362,0.928,1329.521,670.477
2023-11-21T23:15:00.000,69.606,0.996,1465.283,442.516
2023-11-21T23:20:00.000,68.44,1.002,1761.809,229.868
2023-11-21T23:25:00.000,61.444,0.846,903.881,925.904
2023-11-21T23:30:00.000,42.996,1.005,661.534,945.821
2023-11-21T23:35:00.000,43.832,1.002,591.73,456.944
2023-11-21T23:40:00.000,46.523,1.004,729.067,558.588
2023-11-21T23:45:00.000,39.333,1.002,578.681,276.93
2023-11-21T23:50:00.000,43.48,1.004,836.99,254.826
2023-11-21T23:55:00.000,42.836,1.005,734.381,448.643
