minute,rmssd,coverage,hf,lf
2023-11-17T00:00:00.000,74.652,0.936,1615.847,1026.09
2023-11-17T00:05:00.000,70.298,1.002,1349.527,2099.751
2023-11-17T00:10:00.000,71.092,0.996,1773.103,463.499
2023-11-17T00:15:00.000,42.717,0.71,335.574,1198.316
2023-11-17T00:20:00.000,57.732,0.991,1188.018,1211.104
2023-11-17T00:25:00.000,61.326,1.001,1204.145,683.033
2023-11-17T00:30:00.000,58.99,1.006,978.913,761.959
2023-11-17T00:35:00.000,62.968,1.0,1127.776,539.764
2023-11-17T00:40:00.000,58.622,0.98,684.695,3314.551
2023-11-17T00:45:00.000,56.795,0.997,944.429,432.898
2023-11-17T00:50:00.000,69.23,1.004,1327.241,420.361
2023-11-17T00:55:00.000,62.137,1.003,912.667,786.814
2023-11-17T01:00:00.000,64.826,1.005,1461.011,646.876
2023-11-17T01:05:00.000,63.64,0.971,1355.923,429.835
2023-11-17T01:10:00.000,35.959,0.967,326.504,908.676
2023-11-17T01:15:00.000,28.014,0.9380000000000001,104.312,563.499
2023-11-17T01:20:00.000,28.435,0.9530000000000001,216.741,309.992
2023-11-17T01:25:00.000,48.219,0.914,996.039,725.48
2023-11-17T01:30:00.000,47.103,0.891,434.18,1479.13
2023-11-17T01:35:00.000,63.336,1.002,1134.202,1337.139
2023-11-17T01:40:00.000,75.137,1.006,1847.913,1364.201
2023-11-17T01:45:00.000,82.553,0.991,1627.216,1029.458
2023-11-17T01:50:00.000,93.94,1.005,2477.359,1244.865
2023-11-17T01:55:00.000,72.976,0.836,1141.332,1933.053
2023-11-17T02:00:00.000,52.18,0.835,955.219,3671.042
2023-11-17T02:15:00.000,84.87,0.721,1121.251,1673.496
2023-11-17T02:25:00.000,68.674,0.906,1074.115,2888.15
2023-11-17T02:30:00.000,63.051,0.977,877.971,1654.892
2023-11-17T02:35:00.000,79.248,0.804,1320.452,1250.772
2023-11-17T02:40:00.000,72.793,0.856,1349.444,1928.467
2023-11-17T02:50:00.000,79.289,0.739,1588.725,1645.23
2023-11-17T03:30:00.000,93.479,0.8250000000000001,2138.463,1355.028
2023-11-17T03:35:00.000,70.383,0.977,1599.434,1104.531
2023-11-17T03:40:00.000,63.874,0.908,898.173,1894.703
2023-11-17T03:45:00.000,58.833,0.9430000000000001,950.722,1964.998
2023-11-17T03:50:00.000,59.913,0.918,1010.876,2439.21
2023-11-17T03:55:00.000,64.504,0.842,1299.857,3357.364
2023-11-17T04:00:00.000,52.546,1.003,808.405,1237.137
2023-11-17T04:05:00.000,73.419,0.907,2058.092,1653.919
2023-11-17T04:10:00.000,72.479,0.9450000000000001,1337.913,1401.098
2023-11-17T04:15:00.000,66.489,0.886,1210.404,3115.498
2023-11-17T04:20:00.000,57.696,0.9400000000000001,1042.628,1766.305
2023-11-17T04:25:00.000,57.776,0.99,1131.211,576.678
2023-11-17T04:30:00.000,59.587,1.003,1139.611,312.147
2023-11-17T04:40:00.000,66.965,1.002,1411.318,1189.15
2023-11-17T04:45:00.000,69.747,1.006,1646.153,871.769
2023-11-17T04:50:00.000,67.499,0.992,1387.475,1582.286
2023-11-17T04:55:00.000,81.991,0.936,1957.073,3888.237
2023-11-17T05:10:00.000,64.348,0.835,1074.611,1908.504
2023-11-17T05:15:00.000,70.133,0.793,687.608,3092.047
2023-11-17T05:20:00.000,65.31,0.791,974.804,1682.222
2023-11-17T05:25:00.000,72.253,0.77,1437.357,1690.675
2023-11-17T05:30:00.000,55.895,0.781,385.834,1183.484
2023-11-17T05:35:00.000,63.272,0.768,724.055,2798.679
2023-11-17T05:40:00.000,76.84,0.996,2159.675,793.392
2023-11-17T05:45:00.000,64.934,1.003,1210.723,600.897
2023-11-17T05:50:00.000,69.131,1.003,1639.587,911.973
2023-11-17T05:55:00.000,64.19,0.881,1209.63,2274.025
2023-11-17T06:00:00.000,54.841,1.004,981.131,1301.366
2023-11-17T06:10:00.000,59.275,0.766,772.994,1581.718
2023-11-17T06:20:00.000,64.347,0.987,1198.189,1949.441
2023-11-17T06:25:00.000,63.114,0.997,1838.881,309.028
2023-11-17T06:30:00.000,59.934,1.002,1169.59,793.254
2023-11-17T06:35:00.000,58.996,1.003,913.221,836.389
2023-11-17T06:40:00.000,70.758,1.005,1519.798,1168.351
2023-11-17T06:45:00.000,57.86,0.965,1205.631,809.005
2023-11-17T06:50:00.000,56.446,0.9520000000000001,864.934,3467.178
2023-11-17T06:55:00.000,62.003,0.9560000000000001,1140.44,1776.608
2023-11-17T07:00:00.000,59.756,0.991,1102.959,1669.898
2023-11-17T07:05:00.000,57.389,0.726,772.909,1116.851
2023-11-17T07:10:00.000,49.711,0.858,532.323,1554.962
