minute,rmssd,coverage,hf,lf
2023-12-15T00:00:00.000,85.778,0.925,1768.584,724.903
2023-12-15T00:05:00.000,74.058,1.001,1509.033,494.695
2023-12-15T00:10:00.000,74.39,1.005,1283.789,914.85
2023-12-15T00:15:00.000,73.574,0.996,1532.037,1017.593
2023-12-15T00:20:00.000,69.107,0.897,1275.424,989.788
2023-12-15T00:25:00.000,59.568,0.926,757.337,3022.358
2023-12-15T00:30:00.000,80.65,0.937,1582.836,781.07
2023-12-15T00:40:00.000,63.771,0.926,714.29,1873.969
2023-12-15T00:45:00.000,57.181,0.864,945.184,1281.72
2023-12-15T00:50:00.000,49.182,1.005,755.337,289.997
2023-12-15T00:55:00.000,54.98,1.004,708.708,555.571
2023-12-15T01:00:00.000,55.195,1.002,912.04,683.036
2023-12-15T01:05:00.000,62.959,1.002,1348.157,622.021
2023-12-15T01:10:00.000,60.005,0.905,633.304,3630.3
2023-12-15T01:15:00.000,72.44,1.006,1460.366,580.133
2023-12-15T01:20:00.000,71.469,1.001,1444.972,850.422
2023-12-15T01:25:00.000,83.156,0.996,2067.919,981.584
2023-12-15T01:40:00.000,87.83,0.93,2226.38,847.157
2023-12-15T01:45:00.000,99.726,0.996,2618.202,726.69
2023-12-15T01:50:00.000,75.028,0.973,1360.61,915.889
2023-12-15T01:55:00.000,76.739,0.784,1376.015,2563.389
2023-12-15T02:00:00.000,99.371,0.966,2690.718,344.349
2023-12-15T02:05:00.000,83.983,0.881,1685.267,2120.624
2023-12-15T02:10:00.000,112.372,1.003,3604.177,933.687
2023-12-15T02:15:00.000,86.583,0.867,1207.571,2245.278
2023-12-15T02:20:00.000,69.503,0.9580000000000001,1345.951,2120.211
2023-12-15T02:25:00.000,75.401,0.96,1869.901,1676.128
2023-12-15T02:30:00.000,73.331,0.886,1463.956,1155.581
2023-12-15T02:35:00.000,82.466,0.905,1167.627,1994.306
2023-12-15T02:40:00.000,81.586,0.923,1504.329,1571.078
2023-12-15T02:45:00.000,69.988,0.972,1428.563,1568.72
2023-12-15T02:50:00.000,77.248,0.916,2250.338,2677.574
2023-12-15T02:55:00.000,80.635,1.002,1625.105,1099.557
2023-12-15T03:00:00.000,70.357,0.999,1274.214,805.863
2023-12-15T03:05:00.000,77.24,1.001,1849.678,697.267
2023-12-15T03:10:00.000,69.911,0.979,1311.945,1251.987
2023-12-15T03:15:00.000,69.62,0.926,1429.421,811.999
2023-12-15T03:20:00.000,69.515,0.925,1357.689,1463.138
2023-12-15T03:25:00.000,67.305,0.989,1347.609,2755.816
2023-12-15T03:30:00.000,55.712,0.841,872.642,4576.868
2023-12-15T03:35:00.000,66.715,0.963,1227.698,2091.181
2023-12-15T03:40:00.000,67.574,1.002,1331.762,884.996
2023-12-15T03:45:00.000,53.859,0.811,267.194,2968.265
2023-12-15T03:50:00.000,63.903,0.92,753.687,976.601
2023-12-15T03:55:00.000,71.864,0.929,1497.02,2751.914
2023-12-15T04:00:00.000,75.035,0.909,1148.939,1354.408
2023-12-15T04:05:00.000,61.179,0.981,1360.653,989.793
2023-12-15T04:10:00.000,64.277,0.996,980.195,1206.323
2023-12-15T04:20:00.000,61.433,0.919,1287.29,1288.018
2023-12-15T04:25:00.000,65.026,0.888,1188.322,2252.328
2023-12-15T04:30:00.000,61.413,0.962,876.712,1185.908
2023-12-15T04:35:00.000,64.86,0.989,1049.527,888.629
2023-12-15T04:40:00.000,63.78,0.88,1091.088,1037.273
2023-12-15T04:45:00.000,66.485,1.003,1363.74,674.178
