minute,rmssd,coverage,hf,lf
2023-12-23T00:00:00.000,59.928,1.002,1192.491,530.543
2023-12-23T00:05:00.000,60.162,1.003,1099.873,442.319
2023-12-23T00:10:00.000,67.44,1.004,1687.793,628.196
2023-12-23T00:15:00.000,61.737,1.002,1137.279,1398.707
2023-12-23T00:20:00.000,49.281,0.921,497.017,1291.883
2023-12-23T00:25:00.000,38.079,0.769,311.97,1263.061
2023-12-23T00:35:00.000,36.986,0.875,409.163,2180.149
2023-12-23T00:40:00.000,50.153,0.99,909.101,3160.143
2023-12-23T00:45:00.000,56.067,1.004,966.295,326.878
2023-12-23T00:50:00.000,64.751,1.002,1350.876,1487.912
2023-12-23T00:55:00.000,61.542,0.792,1032.367,1252.62
2023-12-23T01:15:00.000,47.487,1.003,486.199,1858.23
2023-12-23T01:20:00.000,28.714,0.927,159.691,594.364
2023-12-23T01:25:00.000,30.839,0.871,142.727,536.574
2023-12-23T01:30:00.000,45.057,0.9,517.531,737.483
2023-12-23T01:35:00.000,59.367,0.9400000000000001,941.165,4907.576
2023-12-23T01:40:00.000,52.916,0.9490000000000001,1031.465,1229.792
2023-12-23T01:45:00.000,68.345,1.004,1439.682,756.55
2023-12-23T01:50:00.000,69.741,0.9,1555.143,746.631
2023-12-23T01:55:00.000,58.486,0.998,798.536,745.997
2023-12-23T02:00:00.000,66.831,0.934,1508.974,664.512
2023-12-23T02:05:00.000,89.406,0.973,2227.486,1303.637
2023-12-23T02:10:00.000,78.73,1.006,1875.575,718.255
2023-12-23T02:15:00.000,75.199,1.002,1571.067,1328.368
2023-12-23T02:20:00.000,76.468,0.8270000000000001,1992.095,2163.019
2023-12-23T02:25:00.000,78.991,0.967,2283.169,465.536
2023-12-23T02:50:00.000,77.864,1.003,2418.816,1365.483
2023-12-23T02:55:00.000,75.786,1.006,1538.404,2364.636
2023-12-23T03:00:00.000,70.568,0.975,2109.738,1940.697
2023-12-23T03:05:00.000,62.581,0.931,764.008,2710.338
2023-12-23T03:10:00.000,76.842,0.934,1370.65,1887.677
2023-12-23T03:15:00.000,68.074,0.994,1561.504,2547.067
2023-12-23T03:35:00.000,86.174,0.84,2480.435,1247.139
2023-12-23T03:40:00.000,82.582,1.004,1912.411,1032.872
2023-12-23T03:45:00.000,86.5,0.993,2611.092,1273.519
2023-12-23T03:50:00.000,73.522,0.855,1386.92,2893.027
2023-12-23T03:55:00.000,80.105,0.933,1660.166,1979.124
2023-12-23T04:00:00.000,101.475,0.994,3627.539,1634.14
2023-12-23T04:05:00.000,94.508,0.976,2719.085,2846.408
2023-12-23T04:10:00.000,91.871,0.9540000000000001,2191.212,4145.989
2023-12-23T04:20:00.000,65.588,0.711,1164.954,2901.756
2023-12-23T04:25:00.000,85.954,0.971,1901.118,2046.687
2023-12-23T04:30:00.000,98.182,0.998,2481.415,1228.905
2023-12-23T04:35:00.000,97.08,1.004,2817.35,864.346
2023-12-23T04:40:00.000,79.385,0.9,1489.856,5210.94
2023-12-23T04:45:00.000,59.771,0.999,1019.055,1456.974
2023-12-23T04:50:00.000,51.134,1.001,612.866,3063.296
2023-12-23T04:55:00.000,70.616,0.988,1491.009,1546.044
2023-12-23T05:00:00.000,65.85,0.898,919.894,1093.949
2023-12-23T05:05:00.000,87.15,0.853,1179.979,1842.036
2023-12-23T05:10:00.000,73.605,0.9520000000000001,1814.443,1006.121
2023-12-23T05:15:00.000,77.048,0.916,1503.114,1481.717
2023-12-23T05:20:00.000,65.028,0.93,1455.653,874.313
2023-12-23T05:25:00.000,66.63,0.928,1329.959,1430.833
2023-12-23T05:30:00.000,76.533,1.002,2085.181,867.608
2023-12-23T05:35:00.000,74.022,0.91,1889.995,2462.314
2023-12-23T05:40:00.000,58.344,0.868,598.871,3462.859
2023-12-23T05:45:00.000,79.465,0.9590000000000001,2041.364,951.179
2023-12-23T05:50:00.000,83.659,0.989,1794.9,662.952
2023-12-23T05:55:00.000,83.203,0.988,2371.507,986.265
2023-12-23T06:00:00.000,90.437,0.981,2964.485,790.864
2023-12-23T06:05:00.000,78.213,0.872,1515.058,1299.64
2023-12-23T06:10:00.000,110.566,0.928,3543.296,2831.811
2023-12-23T06:15:00.000,122.55,0.996,4661.647,1082.175
2023-12-23T06:20:00.000,81.584,0.9420000000000001,2203.19,1420.604
2023-12-23T06:25:00.000,62.109,0.9390000000000001,1123.096,1235.403
2023-12-23T06:30:00.000,76.778,0.9470000000000001,1253.719,3772.574
2023-12-23T06:35:00.000,99.78,0.879,2248.818,1390.676
2023-12-23T06:40:00.000,69.004,0.8220000000000001,1673.234,1938.839
2023-12-23T06:45:00.000,95.171,0.837,2916.956,1283.232
2023-12-23T06:50:00.000,84.975,0.909,1323.732,4878.71
